balance,num_txn,avg_tx_value,avg_gas,avg_gas_used,avg_gas_price,avg_tx_fee,avg_tx_pct
35400679370665739,760,2.507220398561755e+17,162813.06699999998,111390.73300000001,82434203100.432,9182406307627994.0,0.03662384971379222
3466295598675324,7,8804584061874194.0,45420.429000000004,33492.286,151124465140.143,5061503808070700.0,0.5748714274860679
59675519851805129,45,9.146524177777778e+16,126175.444,85871.17800000001,78589630836.244,6748584178493399.0,0.07378304640455258
310000000000000000,18,1.7222222222222222e+16,542483.2220000001,468279.222,148003448118.667,6.9306939538326744e+16,4.024273908677037
11794117626194497,59,1.3352825485130802e+17,151264.84699999998,110605.153,157031071555.661,1.7368445695167836e+16,0.13007318724047337
27712924829477432,5,4.5952946e+16,306660.2,112251.0,153559439472.4,1.7237200640216372e+16,0.37510545330905165
55332390893429511,4,1.9057759932664262e+17,121999.25,87751.25,185244825770.5,1.6255465017393588e+16,0.08529578016948546
123035801295099617,11,6.00970391400855e+16,246143.63600000003,90020.364,123115477092.636,1.1082900061912754e+16,0.1844167403335569
187669620179056250,7,4.542601631172777e+17,229783.0,141026.0,159038114121.857,2.2428509082149004e+16,0.04937370895179855
10574198624926042,21,1.2001457863550947e+17,128949.095,71844.81,111449667953.0,8007080218646374.0,0.0667175630634366
0,6,4.3141886833333336e+16,51626.167,41688.5,167178283365.667,6969411866089608.0,0.161546292423741
207913146439791378,9,2.3101460715532376e+16,150000.0,21000.0,37262498178.778,782512461754338.0,0.03387285641328351
28509792261045599,5,1.8155800861064976e+16,112600.0,21000.0,94500402990.0,1984508462790000.0,0.10930437483734295
23775050859894137,16,2.7000011201500666e+17,109694.25,88114.93800000001,180913741512.875,1.5941203116755008e+16,0.059041468530461175
14826667724133228,29,1.3333729484152902e+17,105933.69,80619.552,191262427049.724,1.541949118318143e+16,0.11564274797615663
41567352195027334,45,1.057407576888889e+17,178170.444,89840.26699999999,162731570174.644,1.4619847713819254e+16,0.13826123467768087
16288362375448940,2,8.567730581227554e+16,118729.5,82733.5,156860396029.0,1.2977609574865272e+16,0.15147079441666905
20660437445721000,268,1.3065874696029584e+17,153664.104,103933.511,92634317531.985,9627809860188056.0,0.07368668446754448
2808623137966211,15,4.2058586029064216e+16,57177.0,27893.4,137342364128.86699,3830945499592138.5,0.0910859318224535
39204873976619434,4,1.4615e+17,211021.75,117442.5,177520031286.5,2.0848396274364776e+16,0.14265067584238642
52064781311992629,129,5.306141850945237e+17,40295.992,29876.38,38730459752.899,1157125933152316.8,0.0021807293616663984
20374565492547846,28,7.562048503566128e+16,155283.179,85881.5,55515798066.429,4767780011642022.0,0.06304878908662939
10972543732195415,2,1e+16,150970.5,39704.5,177277956032.5,7038732605292396.0,0.7038732605292396
9744270110675694,8,2.7061483711257684e+16,179384.5,79312.5,161172722625.625,1.2783011563244882e+16,0.4723692056074183
505946707602000,10,1.557078397466785e+16,151167.2,83062.6,157042581043.2,1.3044365092158906e+16,0.8377461991240016
21128566690405303,8,3.998249998836627e+16,130029.25,52217.75,146503928140.5,7650105493658594.0,0.19133634704894764
28606838675406006,64,3.571044796875e+17,244508.375,148998.656,77753568772.71901,1.15851772463387e+16,0.032441982403796275
8545916567910257,29,6.202706025183035e+16,141688.93099999998,63181.483,108460435218.89699,6852691143955341.0,0.11047905730391479
15662772392472372,149,1.4139025982321078e+18,142854.81900000002,95574.0,122146634164.685,1.1674042413655604e+16,0.008256610058042471
17288373703578271,8,8.208070450958592e+16,113305.75,48824.75,210233115049.125,1.0264579283994766e+16,0.12505471712655686
22000000000000000,1,2.2e+16,207128.0,21000.0,200000000000.0,4200000000000000.0,0.19090909090909092
40993615741592065,9,7.1101640790900456e+16,87557.88900000001,62035.778,179069370430.0,1.1108707710595244e+16,0.15623700925924244
7770729193505545,10,2.34828809735748e+16,51831.6,36317.9,180158464807.8,6542977109043199.0,0.2786275294077412
56388000000000000,113,2.5029518984404826e+17,95313.646,21046.203999999998,53541001332.062004,1126834836398848.5,0.004502023539089772
146703834290104000,3,5.1129043096701336e+16,47806.0,22736.333,192230703482.0,4370621287191011.5,0.08548216478303285
30131386000000000,456,4079956140350877.0,185921.053,40273.561,120817982456.14,4865770386344284.0,1.1926036013528878
28135271000000000,4,9817500000000000.0,262500.0,30886.5,164750000000.0,5088550875000000.0,0.5183143239113828
64669457005965216,133,2.246518546308944e+17,126220.835,79059.444,55720942961.0,4405266769652374.0,0.019609305148583254
17576745717257266,6,2.6093257716834868e+16,78805.833,55557.5,182441342058.0,1.0135984861387336e+16,0.3884522573372582
19093496019121101,1,1.90934960191211e+16,21000.0,21000.0,182600000000.0,3834600000000000.0,0.200832786
11354657200000000,6,2.670759333333333e+16,106718.33300000001,79552.0,149299747919.333,1.187709354647878e+16,0.44470849163541687
117643659000000000,10000,4.18391767928558e+19,109984.156,26542.765,124473260935.55801,3303864513796196.5,7.896581068393162e-05
48790560000000000,2,2.73e+16,110500.0,26460.0,182000000000.0,4815720000000000.0,0.1764
0,7,3.292684381623692e+16,79431.0,74991.286,223014285714.286,1.6724128082085734e+16,0.5079177395629615
295682484800000000,221,4.118318966275084e+17,176673.674,122982.765,64552463019.537994,7938840389703032.0,0.019276895390362425
85039593774718478,6,1.4073408833333331e+17,139554.5,100089.33300000001,176721706579.333,1.7687957738147154e+16,0.125683535152142
17843000000000000,1,1.7843e+16,350000.0,21000.0,176935059528.0,3715636250088000.0,0.20824055652569634
63239265638979942,4,2.975703631766648e+16,309470.75,115150.5,176508069985.25,2.0324992512836532e+16,0.6830314785336928
21148885133096300,2,1.057444256654815e+16,350000.0,21000.0,182505912929.5,3832624171519500.0,0.362442194697228
38795177917877113,10,1.23110968199945e+17,156014.5,66594.8,164258169726.1,1.0938739961275686e+16,0.08885268405581895
756260212713371,42,5.308330185986729e+17,263355.143,100591.571,129443230500.119,1.3020897911322086e+16,0.024529178583682473
0,2,2.65777019130889e+16,185500.0,21000.0,176467529764.0,3705818125044000.0,0.13943335421408165
19458908733087507,8,9.375072875e+16,174468.5,86107.5,158010842471.5,1.3605918618114686e+16,0.1451286704596916
42009425479115804,14,3.392546947745041e+17,114996.929,67650.786,98673086937.214,6675311888348859.0,0.019676402393740803
1304607654651003,90,1.4837685851232292e+16,90477.92199999999,61722.833,70745199370.34401,4366594126287448.5,0.2942907789036925
17110482334875360,40,5.870086171272858e+17,157432.5,64866.9,106165751964.05,6886643216076835.0,0.011731758299867596
22670684183542000,1,2.2670684183542e+16,21000.0,21000.0,173764086498.0,3649045816458000.0,0.16095878655074114
88927180889883232,19,1.040201932997002e+17,159625.316,95985.474,114377566452.05301,1.0978584930866806e+16,0.10554282377879842
331593593961000,10,4.334318505533731e+16,89593.8,67603.2,121617097972.2,8221704997634230.0,0.18968852859191998
10541234449731794,11,9.737678965403518e+16,144486.636,113084.364,157571260255.091,1.7818845750625444e+16,0.18298863429296727
17237088267000800,3,4.010967e+16,82641.333,59093.333,155457519260.333,9186502953004772.0,0.229034618160777
3480000005433095,9,3.0653403366727034e+17,21000.0,21000.0,111605248733.556,2343710223404676.0,0.007645840154730335
77163936690519585,17,8.950117647058824e+16,90634.118,75393.588,126647086857.824,9548378287958998.0,0.10668438856886729
141251560000000000,3,9.597886e+16,107000.0,21000.0,129382421793.66699,2717030857667007.0,0.028308638565482096
40934070600163251,9,2.6467225722204084e+16,105216.33300000001,53192.444,154516126906.556,8219090427573874.0,0.31053841886717476
1341368750715000,13,6.5170112672259496e+16,117654.231,94909.615,146638669296.846,1.3917419647075976e+16,0.21355524912265658
21863259851237607,6,9.487782333333331e+16,137706.167,101777.33300000001,153369782560.5,1.5609567431797604e+16,0.1645228240213381
55170640000000000,6,1.4281296666666666e+16,110177.5,46405.5,134623697442.5,6247279991667934.0,0.4374448719526589
91298320650807255,68,5.370529348553969e+16,154368.824,94830.015,64414295163.353,6108408576555192.0,0.1137394133820328
2525185996179000,3925,4.16946661317361e+16,96088.662,50017.532,127866836550.11,6395583588883896.0,0.15339092939794202
3128427659154000,3,4.791922164964319e+16,97333.33300000001,28575.0,155687370050.0,4448766599178750.0,0.09283887438125522
3128427659154000,3,4.791863037828346e+16,97333.33300000001,28579.0,155687370050.0,4449389348658950.0,0.0928530159049662
3128427659154000,3,4.791863037828346e+16,97333.33300000001,28579.0,155687370050.0,4449389348658950.0,0.0928530159049662
3128427659154000,3,4.791922164964319e+16,97333.33300000001,28575.0,155687370050.0,4448766599178750.0,0.09283887438125522
3128427659154000,3,4.791863037828346e+16,97333.33300000001,28579.0,155687370050.0,4449389348658950.0,0.0928530159049662
2192753735970000,6,5.0736043743191576e+16,97333.33300000001,28571.0,161779427255.667,4622200016121662.0,0.09110288613589287
15462782100000000,11,9.659714727272728e+16,94472.909,68449.818,164760024536.727,1.1277793693214496e+16,0.11675079452784842
3128427659154000,3,4.791922164964319e+16,97333.33300000001,28575.0,155687370050.0,4448766599178750.0,0.09283887438125522
1825659060309000,3,4.909155208768376e+16,97333.33300000001,24006.333,152699570031.667,3665756727137018.0,0.07467184416148648
2623148896431000,3,4.889673463040322e+16,97333.33300000001,23998.333,149374334537.667,3584735021888333.5,0.07331236020123524
2075651458629000,3,4.907814335904349e+16,97333.33300000001,24002.333,149398103391.667,3585903027175220.5,0.07306517283960084
1825659060309000,3,4.909155208768376e+16,97333.33300000001,24006.333,152699570031.667,3665756727137018.0,0.07467184416148648
2075651458629000,3,4.907814335904349e+16,97333.33300000001,24002.333,149398103391.667,3585903027175220.5,0.07306517283960084
2623148896431000,3,4.889732590176295e+16,97333.33300000001,23994.333,149374334537.667,3584137524550182.5,0.07329925427314543
2623148896431000,3,4.889732590176295e+16,97333.33300000001,23994.333,149374334537.667,3584137524550182.5,0.07329925427314543
2623148896431000,3,4.889732590176295e+16,97333.33300000001,23994.333,149374334537.667,3584137524550182.5,0.07329925427314543
2075651458629000,3,4.907814335904349e+16,97333.33300000001,24002.333,149398103391.667,3585903027175220.5,0.07306517283960084
2623148896431000,3,4.889732590176295e+16,97333.33300000001,23994.333,149374334537.667,3584137524550182.5,0.07329925427314543
2623148896431000,3,4.889732590176295e+16,97333.33300000001,23994.333,149374334537.667,3584137524550182.5,0.07329925427314543
2623148896431000,3,4.889732590176295e+16,97333.33300000001,23994.333,149374334537.667,3584137524550182.5,0.07329925427314543
2623148896431000,3,4.889732590176295e+16,97333.33300000001,23994.333,149374334537.667,3584137524550182.5,0.07329925427314543
2623148896431000,3,4.889732590176295e+16,97333.33300000001,23994.333,149374334537.667,3584137524550182.5,0.07329925427314543
2623148896431000,3,4.889732590176295e+16,97333.33300000001,23994.333,149374334537.667,3584137524550182.5,0.07329925427314543
2623148896431000,3,4.889732590176295e+16,97333.33300000001,23994.333,149374334537.667,3584137524550182.5,0.07329925427314543
25507224218924651,41,7.093567494699821e+16,150382.732,118984.73199999999,77801328511.17099,9257170222145638.0,0.13050091127013905
4370250000000000,1351,9.614891995660328e+16,156420.60199999998,90022.12800000001,90500107674.438,8147012277082041.0,0.08473326877472141
45741342900000000,29,5.91879188137931e+16,122252.276,90386.655,80465436017.517,7273001604739883.0,0.12287983342717211
4151648409405000,3,4.763926428340257e+16,97333.33300000001,27769.667,158445770839.667,4399986293775863.0,0.09236050052327971
4151648409405000,3,4.763926428340257e+16,97333.33300000001,27769.667,158445770839.667,4399986293775863.0,0.09236050052327971
0,24,1.0534737528122205e+17,56198.667,40021.667,150874751097.5,6038259047132030.0,0.05731760312977002
4151648409405000,3,4.763926428340257e+16,97333.33300000001,27769.667,158445770839.667,4399986293775863.0,0.09236050052327971
4151648409405000,3,4.763926428340257e+16,97333.33300000001,27769.667,158445770839.667,4399986293775863.0,0.09236050052327971
20891237730416668,3,1.966111333333333e+16,90970.0,58786.333,153292988390.667,9011532662098884.0,0.45834294881057364
42246730000000000,1,4.224673e+16,21000.0,21000.0,169217015891.0,3553557333711000.0,0.08411437604072552
22319272750071378,44,5.871610646481656e+17,123205.159,94046.31800000001,128595365030.159,1.2093920592952414e+16,0.020597279555992436
9159223400000000,64,5.2563265625e+16,91763.109,67364.391,97677885853.203,6580011294668536.0,0.12518269587000258
16123410000000000,2,1.949787e+16,96771.0,81171.0,149608507945.5,1.214387219844418e+16,0.6228307091207491
9478868793236607,118,2.6555771441727706e+17,164605.84699999998,114305.424,120546144966.82199,1.3779078211998054e+16,0.051887320397503746
31101341236857107,18,6.948968864243219e+16,151016.167,76952.22200000001,91848559011.27802,7067950703415967.0,0.1017122229426726
128615120000000000,2,6.430756e+16,21000.0,21000.0,145488803765.5,3055264879075500.0,0.047510197542489564
0,2,3.2996635e+16,21000.0,21000.0,149123507945.5,3131593666855500.0,0.09490645536599414
0,3,1.8344166666666668e+16,21000.0,21000.0,149365439657.667,3136674232811007.0,0.17099028207755454
16427944000000000,9,9.379761942022765e+16,92687.444,66761.556,170660243647.222,1.1393543413227654e+16,0.12146943049996654
231415160000000000,2,1.1570758e+17,21000.0,21000.0,150980974367.5,3170600461717500.0,0.027401838857207973
0,199,8.645255142441446e+16,124390.276,77535.578,82973015517.216,6433360716530311.0,0.07441493178087409
65537566200179840,8,9.486607375e+16,168811.625,109634.5,132197543983.75,1.449341163588644e+16,0.152777605976198
0,2,8.8366245e+16,21000.0,21000.0,148123507945.5,3110593666855500.0,0.03520115250857949
25305173539697367,27,1.961893849577715e+16,85080.444,71851.037,97991598350.33301,7040797958758916.0,0.3588776202277407
228031571536974068,144,1.3990915057231718e+17,148849.389,104826.95800000001,51118083337.979004,5358553175110826.0,0.0383002337816429
51936518509607114,8,3.39413725e+16,49912.625,49211.25,177655051775.375,8742627166680923.0,0.2575802486090073
15923679098120045,14,3.458575767142857e+16,96286.0,69141.429,76732082804.929,5305365855279120.0,0.15339741594448006
19823343087740939,59,2.722319471987813e+16,89301.424,63816.678,84259900174.305,5377186917735766.0,0.19752225898047862
11037716000000000,4,9.4475e+16,68675.5,55963.0,161781841876.0,9053797216906588.0,0.095832730530898
76166804048269575,18,6.257945346298562e+16,140219.167,84600.278,128868014022.33301,1.0902269811597272e+16,0.17421484542120086
875013989682000,3901,7.156765016990191e+16,120258.246,97228.386,50013605801.858,4862742170154889.0,0.06794609238406903
26496917327239684,4411,1.3040807912594035e+17,149605.366,108399.604,79115650437.54,8576105177631763.0,0.06576360326072644
29286710000000000,1,2.928671e+16,21000.0,21000.0,166217015891.0,3490557333711000.0,0.11918571030037174
22525890371185560,4,2.894922076875e+16,297757.0,58964.0,52078629392.25,3070764303484629.0,0.10607416095978123
36233681760101891,10,2.2649125e+16,119959.7,82008.5,139164932788.8,1.1412707390610304e+16,0.5038917569932747
22966410735601456,12,2.2856762873795098e+17,143570.0,109829.25,159193008433.083,1.7484048721449182e+16,0.07649398481310911
9057188113331348,20,5.203995111262863e+16,106800.25,74455.85,95287334359.15,7094699473944719.0,0.136331785911748
479458598751954818,132,1.1364338318436482e+17,151066.356,105700.235,109271436038.18901,1.1550016468024048e+16,0.10163386678911467
11150290000000000,7,7.2243636e+16,69043.714,51208.570999999996,129912151617.571,6652615639871149.0,0.09208583632018673
23150017265323897,106,9.819747157053504e+16,128429.34,81831.321,105149359738.217,8604511009682511.0,0.08762456784339817
1359828733641000,2,8.94946598719465e+16,21000.0,21000.0,180007353718.5,3780154428088500.0,0.04223888256011406
3674422471682995,8,1.3334468175967918e+16,80371.875,66296.75,102252824361.5,6779029933488275.0,0.5083839748259177
26768422090265520,4,4.4443565e+16,67231.0,49570.0,144054193331.75,7140766363454848.0,0.16067042244371818
492203475823051,5,8.01239383048354e+16,60251.2,24377.0,159487844332.6,3887835181295790.5,0.048522766897756996
395941478730000,8,5.155267475249595e+16,91647.5,36285.0,151492663801.0,5496911306019285.0,0.10662708254052616
45142820000000000,1,4.514282e+16,21000.0,21000.0,166217015891.0,3490557333711000.0,0.07732253620201396
7619950940122450,25,6.047811712728008e+16,111292.84,81861.8,140997209171.76,1.1542285337776784e+16,0.1908506065670878
144979106724488361,4,3.7348448249918376e+16,26192.0,23251.75,142726460492.0,3318639977744861.0,0.0888561676120537
11567676491143033,11,4.064146165362287e+16,79355.0,65304.727,196242818538.727,1.2815583690382104e+16,0.3153327456479335
14848933576871061,22,4.358101693661099e+16,113617.727,91079.5,145962479754.455,1.3294189674795882e+16,0.30504542136160817
13790123513539603,1,1.3790123513539604e+16,21000.0,21000.0,166217015891.0,3490557333711000.0,0.2531200920922756
0,17,3.2019087517951108e+16,119748.353,63095.0,130583709785.471,8239179168914292.0,0.25732086101126705
17203907041487271,1,1.7203907041487272e+16,21000.0,21000.0,165717015891.0,3480057333711000.0,0.2022829654519076
13230905634903494,1,1.3230905634903494e+16,21000.0,21000.0,165717015891.0,3480057333711000.0,0.26302487749066195
39950373499310513,7,3.930279857142857e+16,205821.0,79563.857,176954152658.714,1.407915489769409e+16,0.358222707019368
25817094066523188,1,2.5817094066523188e+16,21000.0,21000.0,165717015891.0,3480057333711000.0,0.13479663221367588
150732909597170181,72,8.12816111111111e+16,240835.569,160124.19400000002,93058771552.22198,1.4900960789429676e+16,0.18332511604697674
14180340108326549,9,5.144315650894622e+16,117193.66699999999,55389.778,117883855429.33301,6529560582014850.0,0.12692768144737243
28005112823072002,13,5.291732549861325e+16,100324.692,65873.15400000001,147707113515.923,9729933435529878.0,0.1838704685818799
101217413320264295,317,7.922425612242786e+16,143800.025,99942.729,65024714927.196,6498747462271005.0,0.08202976942097476
48213919873840463,19,1.0460148817544115e+17,84411.632,66172.947,103307372640.737,6836153294464740.0,0.06535426420510301
13879126815795012,79,3.031228710483904e+16,155167.823,102418.924,74819115983.544,7662893353665779.0,0.2527982572599241
131020461494293338,103,5.268183257029468e+17,178189.99,124168.049,130928311621.72801,1.6257113012933994e+16,0.030859049922459934
12949837749912000,1,1.2949837749912e+16,21000.0,21000.0,165717015891.0,3480057333711000.0,0.26873366299393586
912404724063952181,40,1.1689861545268854e+17,156718.175,99128.825,70373641552.625,6976056398082892.0,0.0596761250855555
35189681601246152,56,7.754884012165098e+16,167425.429,97842.714,62438162603.571,6109119286306693.0,0.07877770030761658
42230091961159476,69,6.233215537155715e+16,136792.348,86073.159,104743870702.464,9015635837248626.0,0.14463860239561938
43790486000000000,4,1e+16,75767.0,31741.75,117929253972.75,3743280897289537.5,0.37432808972895376
513377008809000,158,3.699110340356377e+16,170421.943,111998.582,121164227119.247,1.3570221626481608e+16,0.3668509554428224
3877650631434401,2,5000000000000000.0,79764.5,39704.5,159409297955.5,6329266470674150.0,1.26585329413483
31869000000000000,937,2.2655927843450964e+16,30607.084,30221.866,151143711845.50198,4567845006137374.0,0.2016180947300191
122564895516759739,52,9.65248752250513e+16,173392.0,81962.885,133218439119.635,1.0918967605442144e+16,0.11312076374078878
7808178150244876,5,2.3105467449951024e+16,75364.6,55983.0,159245110665.6,8915019030392285.0,0.3858402367190014
33895272353190000,6,1.1339416124881443e+17,21000.0,21000.0,138876201814.833,2916400238111493.0,0.02571913938066176
176496531147073698,3,7.552004295097544e+16,21000.0,21000.0,177747588709.0,3732699362889000.0,0.04942660540211977
34400000000000000,2,1.72e+16,207128.0,21000.0,196000000000.0,4116000000000000.0,0.23930232558139536
95389314298730270,13,6.315180722405349e+16,184288.76899999997,85056.385,168493530580.231,1.43314506070414e+16,0.22693650802732349
17900000000000000,1,1.79e+16,207128.0,21000.0,192000000000.0,4032000000000000.0,0.2252513966480447
53119872568310927,13,8.520764718835595e+16,130812.07699999999,72473.538,103155156839.30801,7476019179089549.0,0.08773882891712076
12857868526106022,8,1.957740375e+17,108137.25,48038.125,177838303339.625,8543018645616823.0,0.04363713776714046
12725340181369188,5,1.5068127063892915e+17,204788.6,69354.4,137166814538.4,9513122122222008.0,0.06313407155304578
64055351737,174,2.6064021291985837e+17,92356.32199999999,21000.0,40484242631.983,850169095271643.0,0.003261849296958075
610387270000000000,126,2.7261463547619046e+17,53663.492,21000.0,50712865775.007996,1064970181275167.9,0.003906504063565509
5951521875464102,32,4.827701110097939e+16,285562.562,93503.375,106305080845.562,9939883838707900.0,0.2058926932721038
48733230000000000,2,2.73e+16,110500.0,26617.5,182000000000.0,4844385000000000.0,0.17745
48005594000000000,2,2.73e+16,110500.0,28616.5,182000000000.0,5208203000000000.0,0.19077666666666668
146333307692553557,8,9.176740759859917e+16,93786.0,77594.0,164352350560.125,1.275275628936234e+16,0.13896825270628013
78319900415852523,10,2.2465e+17,144014.9,113542.3,183094028893.0,2.0788917156777676e+16,0.09253913713232885
7338976656532081809,115,2.3948035789654287e+18,85405.12199999999,59793.026,111903991296.05199,6691078261068610.0,0.0027939987729428736
16310950000000000,5,8.131314752e+18,145200.0,24826.0,181800000000.0,4513366800000000.0,0.0005550599057661469
7578855558302272,2,5.824556133872e+16,107113.5,83348.0,147986599558.5,1.2334387100001858e+16,0.21176527131866282
187537539150455622,60,1.7069583053021235e+17,154627.6,111303.76699999999,168016969834.78302,1.8700921662536716e+16,0.10955699154717632
30662881284784216,5616,5.343106495289759e+18,132331.019,31667.714,152580828337.202,4831886033665608.0,0.0009043214912383237
52185954183542000,2,2.6092977091771e+16,21000.0,21000.0,94582043249.0,1986222908229000.0,0.07612097696799035
0,80,7.13874805497831e+17,65456.125,46730.062000000005,167135575902.087,7810255824310233.0,0.010940652008111755
37457950506954140,13,5.4068004644161896e+16,110963.0,52728.385,89250287600.923,4706023525982195.0,0.08703897169784566
73466663797090915,1,7.346666379709091e+16,21000.0,21000.0,170697233390.0,3584641901190000.0,0.048792768255960225
89455433272526744,3,7.560316442417558e+16,21000.0,21000.0,80874839061.667,1698371620295007.2,0.022464292774389744
19309306250811240,32,1.6297628987064925e+17,123091.406,68132.219,95011583704.562,6473350028496049.0,0.039719581502522895
93627037923957663,4,2.3406759480989416e+16,21000.0,21000.0,173228180568.75,3637791791943750.0,0.15541629309679986
14215358098810000,1,1.421535809881e+16,21000.0,21000.0,170697233390.0,3584641901190000.0,0.2521668378857145
181067746421369939,9,2.0422815380152216e+16,28913.111,22123.222,150890821834.667,3338191149210785.5,0.16345401390911976
21078590600000000,10,7.416019244e+16,92674.8,67954.1,115108756400.7,7822111943328808.0,0.10547588518809954
0,13,6.14645091244611e+16,50801.077000000005,38265.385,104059655798.46199,3981882792095630.5,0.06478344737176069
11444126200000000,103,2.211928973667592e+17,126073.951,92918.252,91697661903.91301,8520386456598588.0,0.03852016298005701
