balance,num_txn,avg_tx_value,avg_gas,avg_gas_used,avg_gas_price,avg_tx_fee,avg_tx_pct
5962045379630275337,295,2.098300911357554e+18,97789.83099999999,21034.307999999997,55717061201.414,1171969826165392.0,0.0005585327727886053
885532503881474850,406,1.1210838972694144e+18,94650.246,21000.0,54722232326.722,1149166878861162.0,0.0010250498483299496
6740676007750115771,459,4.5932827419962665e+18,162034.858,21000.0,53930445666.292,1132539358992132.0,0.0002465642597259153
7083468335335202340,1425,4.1766936555563305e+18,122994.386,21000.0,20038553283.053,420809618944113.0,0.00010075185149964312
7175464733417499847,1099,3.741302019700432e+18,76391.265,21168.679,30841680455.899,652877633391499.5,0.0001745054609207347
5775980329527927252,717,3.612911941971773e+18,150260.809,21000.0,51525170930.053,1082028589531113.0,0.0002994893335099078
8170355786359825722,49,1.6320554477081126e+18,187775.51,21000.0,100321618699.122,2106753992681561.8,0.001290859324442724
2716359960000000000,50,3.4654965757604845e+17,104560.0,21000.0,100502678591.58,2110556250423180.0,0.006090198631807996
3027685360000000000,102,3.104975980517476e+17,100745.09800000001,21000.0,62927190978.440994,1321471010547261.0,0.004255978206720377
5643230859921198066,10000,3.3408297263969664e+17,195886.1,27212.161,125475059269.31099,3414447514321033.0,0.010220357797173524
2537467713694121000,9298,6.217831791783179e+16,21000.0,21000.0,99561440916.206,2090790259240325.8,0.03362571277665134
5223246977557194436,10000,1.2757929789593795e+17,54798.9,21000.0,140194166626.662,2944077499159901.5,0.023076451647831488
92910199120537475,172,5.760231851965816e+17,146478.18,94143.959,130722000747.279,1.2306686678749804e+16,0.021364915501708243
9691711176543977460,81,4.03871840631003e+17,162041.407,104758.531,107870536308.16,1.1300358921825006e+16,0.02798006145753936
6945507145518206053,246,1.797927501941398e+17,162196.984,110902.12599999999,150216850693.972,1.6659368102986066e+16,0.0926587311501566
46669091163819983,787,2.7191087731761024e+17,152139.574,73344.55099999999,92604741839.244,6792053210670265.0,0.024978968394621038
2524696028950642441,15,1.0268273333333334e+18,119924.133,79326.8,82995871898.133,6583796930888817.0,0.006411785815553037
4251353255107358058,32,5.2123714645473165e+17,238579.75,79390.375,133461016628.53099,1.0595520158020312e+16,0.020327638254654806
248336941037750221,29,6.351220422315277e+17,136770.966,80053.724,125932924622.89699,1.00813995902742e+16,0.015873169123296026
9544252756939492426,2479,2.974776287408083e+18,61150.383,21009.944,14476124282.376999,304142560509780.94,0.00010224048167829783
8938472826348151915,1712,3.2059828439262013e+18,128929.498,21021.298,18858752069.695,396435447165175.3,0.00012365488727309636
8658670456861761117,742,2.5982757994383084e+18,49562.264,21028.112999999998,46320155055.28,974025454679949.0,0.00037487377394290186
7689404462488370729,369,1.3173074948609062e+18,177504.065,21000.0,37032426086.485,777680947816185.0,0.0005903564284345774
7638145061329054435,1230,4.345351780752973e+18,74048.878,21008.47,24881106952.473,522713988977820.44,0.00012029267487458595
7268133990193188258,328,2.7113584301150986e+18,96932.927,21000.0,47443399188.811,996311382965030.9,0.00036745838244733176
3896846838554495165,489,2.2669215295600044e+18,96425.35800000001,21000.0,62268619200.007996,1307641003200168.0,0.0005768355834769337
9936435755482574153,10000,1.9991682002391197e+17,121373.599,21005.382,159085070000.0,3341642665846740.0,0.016715165164427122
3210416650000000000,573,1.6162190956792438e+18,89265.969,21000.0,50833745331.056,1067508651952176.0,0.00066049748750403
3634636160000000000,153,4.211765259340876e+17,96555.556,21000.0,32955788298.34,692071554265140.0,0.0016431864352607494
2947229300000000000,597,7.916342311400335e+17,34201.005,21000.0,27292894358.4,573150781526400.0,0.000724009598095581
4711984338798461498,8,7.772527298498077e+17,49625.0,21000.0,68187500000.0,1431937500000000.0,0.0018423061701908724
7846181381720519827,601,4.828279333845705e+17,174989.775,122377.15,261763512291.13602,3.2033872608179196e+16,0.06634635321039793
7364689475741491639,107,6.773727495131617e+17,161566.505,110612.55099999999,114048487618.907,1.2615194153219218e+16,0.01862371074461728
431050975650094036,212,6.227911879609695e+17,240081.099,165221.236,168258152388.745,2.77998199047448e+16,0.04463746508000852
2828956552668271208,1056,3.991596858235854e+17,159018.233,109195.95599999999,111279217814.14801,1.2151240572148122e+16,0.03044205365348079
879258621379249393,287,1.2726119682926829e+17,246187.042,148070.864,95389432744.774,1.4124395722988578e+16,0.1109874500232593
91649046838625233,272,1.6501201934369126e+17,177377.055,120204.246,118354492613.798,1.4226712545354158e+16,0.08621621989682095
73006871922024207,268,1.8704280094443e+17,235226.078,144144.765,105905731656.985,1.5265756801849166e+16,0.0816163825860616
5051998375201223093,75,2.8013017483907014e+17,185360.0,21000.0,69755875386.16,1464873383109360.0,0.005229259518189727
7423338701602818968,95,7.684630756428722e+16,153807.853,119346.853,122769195053.8,1.4652117075014196e+16,0.19066780876565467
2541386867980537022,323,1.361232520744274e+19,513853.04,259346.92,97025229933.861,2.5163194545638652e+16,0.0018485596077208253
597976761941497752,204,8.300888521568627e+17,25294.612999999998,22112.98,124183108511.809,2746058594859462.5,0.003308150191059953
6974692567175528415,82,5.619534276824428e+17,173330.634,89223.683,149570362026.732,1.3345218567668374e+16,0.023747908474738753
636690394102674243,27,3.133315387435757e+17,142657.85199999998,110640.963,119760460227.481,1.3250412648891698e+16,0.04228879321253253
2697821235205946757,1394,1.2565799980902902e+17,229122.141,123392.54699999999,107271290246.872,1.3236477723537794e+16,0.10533732626378078
3865618561157247147,505,1.4735561962116893e+17,59994.081,34168.436,97380952467.657,3327354842010180.5,0.022580440776974457
874153330330650758,100,1.6080861117155504e+17,139960.92,84044.72,115697582442.19,9723770921030776.0,0.06046797401077726
3114684515335709660,32,5.5905761772275226e+17,154715.438,78752.844,103546761324.34401,8154601941281297.0,0.014586335438014415
735765921867738071,12,4.846875916666667e+17,261819.333,165518.25,268973735277.667,4.45200619591227e+16,0.0918531085271529
7829613046472112193,308,1.1891250399362832e+19,307138.526,218767.66199999998,108095947467.05199,2.3647897699041784e+16,0.001988680492365118
2981480344454433171,40,2.4731153674257363e+17,96050.0,21000.0,132191039592.0,2776011831432000.0,0.011224756709678079
5658300412476483829,10000,1.6678522147104954e+17,163033.30599999998,37633.428,106483540331.44199,4007340648248418.0,0.02402695282533776
4005522010200419576,88,2.6701337325354317e+17,46125.807,27193.659,124478174418.216,3385017028071489.5,0.012677331426607007
960760999297378775,12,2.655528585892583e+17,26750.0,21000.0,150785870705.5,3166503284815500.0,0.011924192048383343
5815094147639446192,18,3.230607859799692e+17,116222.222,21000.0,126439243426.389,2655224111954169.0,0.008218961344688865
47849032650282000,4,5.001002149138095e+17,28250.0,21000.0,139977188807.75,2939520964962750.0,0.005877863830691147
3092759432715726660,57,6.846018303010046e+16,21000.0,21000.0,105442543751.316,2214293418777636.0,0.032344252100583185
2687237101415924089,10000,6.08274447244e+17,21005.8,21000.0,23192101447.669,487034130401049.0,0.0008006815551889898
898617362161781302,94,4.318196826234055e+16,23202.127999999997,21000.0,172535527021.383,3623246067449043.0,0.08390645941465605
5082003212018403,470,4.358859703070664e+18,94502.55300000001,21000.0,50849312770.520996,1067835568180940.9,0.00024498048593504584
9151844787944543462,38,2.0934721245068813e+18,148992.36800000002,107965.263,94536703804.86801,1.0206680089445676e+16,0.0048754793388280085
8669295507846719604,2523,2.0789736326202416e+17,193968.97199999998,111327.431,131372307192.056,1.4625341464234418e+16,0.07034885500592578
619223984967000,18,5.354945290001644e+17,178409.944,117617.61099999999,149740914690.389,1.7612168654838358e+16,0.03288953985715314
25878538732370819384,1692,1.8620205582746703e+18,209551.651,142758.35,109582725888.736,1.5643849136378234e+16,0.008401544798664128
4944602960000000000,6,8.241004933333334e+17,21000.0,21000.0,118938156543.33301,2497701287409993.0,0.003030821250096885
61409588152101665,15,1.8736893217661855e+18,124179.933,78777.333,137151829397.13301,1.0804455335977136e+16,0.005766407061439936
607057874579696146,2120,3.072330696530462e+18,105114.683,21094.766,111993883071.339,2362484756821257.5,0.0007689552298159755
2503712523248819673,403,9.326179607226912e+17,45665.149000000005,37292.613,73598970711.782,2744697931952820.5,0.002943003510061009
2656599638470941249,18,1.475888688039412e+17,228388.889,21000.0,101324201262.056,2127808226503176.0,0.014417132157370092
5271254255731232345,175,3.33515883236657e+17,164657.143,21000.0,49871929818.370995,1047310526185790.9,0.003140211842452606
4717614238320418839,100,5.870801762871884e+17,100230.0,21000.0,52178830520.59,1095755440932389.9,0.0018664493968475735
7542093500000000000,5,2.51e+18,21000.0,21000.0,170257218225.8,3575401582741799.5,0.0014244627819688443
9071630325272443859,5852,7.40510511513463e+16,94134.006,34442.468,65149311872.598,2243903089393976.8,0.030302109889133975
7707721154402485943,25,6.608647918674608e+18,31927.92,28275.52,112411982664.16,3178507264060109.5,0.0004809618099155103
87845773232307821,87,2.4351048110196445e+17,153002.207,115601.48300000001,128701537839.08,1.4878088638578264e+16,0.06109835014595698
3791864699578317278,156,6.585281453677792e+16,59679.545,40392.199,53321699901.449005,2153780713437608.8,0.03270597815124137
3048788690000000000,837,5.4237778997892966e+17,83935.484,21000.0,15643058067.605,328504219419705.0,0.0006056741730380714
5426849307637152000,224,1.185512139597159e+19,158803.161,69973.125,238760377432.746,1.6706809735148716e+16,0.0014092483051945587
3219188598206260462,102,1.935635666503694e+17,152854.049,22338.597999999998,49378436393.627,1103045040465803.2,0.005698619112853065
3385625861230422584,227,2.6123941491186816e+17,101112.37400000001,25959.572999999997,35269846185.291,915590146745833.1,0.003504793283412907
2413459617487476155,26,1.872030245187491e+17,90400.0,21000.0,117415795493.80801,2465731705369968.5,0.013171430919498933
4059817282048283399,1142,3.911654229722457e+17,299757.853,138077.165,198190063422.81,2.7365522088591804e+16,0.06995894954277046
917332626673692892,1112,9.87688417503526e+17,204209.23899999997,145425.549,83159694636.38701,1.2093544247168936e+16,0.012244290844005733
6158000000000000000,4,1.5395e+18,90000.0,21000.0,163500000000.0,3433500000000000.0,0.002230269568041572
24175725250829677534,81,5.77004280597458e+17,179193.012,103816.92599999999,111958653973.407,1.16232032946168e+16,0.02014405037442976
8523721040416769434,4,4.9800025e+17,214214.5,125730.5,121854890202.25,1.5320876272573994e+16,0.030764796348142383
3372984550000000000,7,4.818549357142857e+17,21000.0,21000.0,54796683502.714005,1150730353556994.0,0.0023881261107166823
5645837884201464000,9039,6.021506803849983e+16,21000.0,21000.0,106386623311.136,2234119089533856.0,0.03710232608398653
7781801218553030117,6721,1.0981152314981686e+18,22687.938,22676.762000000002,73914785037.09799,1676147988567432.5,0.001526386248445574
7527753958373774878,933,1.1230328673753048e+18,169998.69,111216.9,121061974498.821,1.3464137511637924e+16,0.011989085896573642
5200000000000000000,3362,1.0810466312483558e+17,245590.923,211403.237,117959806335.236,2.4937084895161996e+16,0.2306753860040755
3773164843984542805,55,4.860825360470719e+17,185034.218,114455.81800000001,113447157578.509,1.2984687220423148e+16,0.02671292683340864
6780932896052081711,10000,1.9408519550519107e+17,132480.4,34766.102,100120908055.355,3480813701785093.5,0.017934462712237084
4501213540386859267,154,8.993663716249324e+17,46271.649000000005,21061.032000000003,114023121135.149,2401444602967250.0,0.0026701516520218943
4222014597064550971,10000,7.17102775620372e+19,21000.84,21000.0,40093304776.09,841959400297889.9,1.174112594348144e-05
4532773869034369900,28,4.776694377809154e+17,76484.0,34413.179,118475000000.0,4077101382024999.5,0.008535403481047022
3015535916200000000,18,3.349378610555556e+18,73352.444,31379.444,87976666666.66699,2760658884973343.5,0.0008242301650440879
7496496500000000000,6,2.7470051666666665e+18,21000.0,21000.0,137456057254.667,2886577202348007.0,0.0010508087998431772
418468337431372641,206,4.315122381998679e+16,168855.112,102176.442,102795663741.18901,1.0503295174103102e+16,0.24340665789502322
258220624099357238,111,1.2484973255104298e+17,158218.387,113601.97300000001,144081335429.82,1.6367923977302358e+16,0.13110099351322657
4027543208581536689,5,1.2079763262836923e+18,21000.0,21000.0,95900000000.0,2013900000000000.0,0.001667168433834884
716495621337101026,10,1.3465728110695977e+18,114979.7,51299.7,100470250000.0,5154093683925000.0,0.0038275640511641154
3013743000000000000,2,1.5068715e+18,55500.0,21000.0,93579919184.5,1965178302874500.0,0.0013041445822517049
2437637641675108523,10000,5.538453888954017e+18,21272.22,21000.0,49228247797.727005,1033793203752267.1,0.00018665736403693478
3105135729674234349,7477,1.2785732158812232e+18,121305.168,71375.382,75980914856.612,5423166822600157.0,0.004241577060459835
2423908197792982113,78,6.809332269418071e+16,52422.102999999996,24371.987,55476066487.628,1352061971247605.2,0.019856014037087855
3079530267734942825,5,8.03634444e+17,235699.4,162733.0,145047630196.6,2.3604036004783308e+16,0.02937160817460346
621871744703417698,251,6.192531545602062e+16,176506.199,130166.709,69795170499.303,9085007647988158.0,0.14670910565551068
281921461953627780,107,1.2851125911932272e+17,51231.449,36675.121,114909134560.187,4214306414000140.0,0.03279328552906914
8719710780000000000,51,1.0037433729411764e+18,87997.588,21533.745,63021236301.745,1357083232106520.0,0.0013520221091273404
7860000000000000000,2,3.93e+18,21000.0,21000.0,148500000000.0,3118500000000000.0,0.0007935114503816794
3330233496768918909,10000,2.5069738034593856e+16,98305.6,21003.334,152924700000.0,3211928550949800.0,0.12811974925775627
3329015636503027875,76,6.659559978597797e+17,120943.84199999999,56129.579000000005,60021318531.395,3368971340192100.0,0.005058849760373288
4125454625601155929,10000,5.888961150786185e+16,21205.012000000002,21000.272,180409173068.975,3788641705743550.0,0.06433463574874765
6248442094407411436,3855,1.39517132830887e+18,115059.27699999999,72510.719,90448695167.23401,6558499919187963.0,0.0047008562934974605
5702845162572177498,757,2.1705425104341165e+17,218769.21399999998,128729.71699999999,123573670345.664,1.5907603612248618e+16,0.07328860658465998
5358274902550773917,446,9.950787363946696e+17,167436.339,112584.561,98269311551.42801,1.1063607300789752e+16,0.01111832350159042
976107276498328056,1001,3.498819834026917e+17,401079.091,221579.47,191885532165.64398,4.251789451793134e+16,0.12152067421258435
2539049549198606025,8,3.38125e+17,21000.0,21000.0,121413625435.5,2549686134145500.0,0.007540661394885028
5338999731350991030,238,4.219080368212272e+17,89393.849,44471.458,86363958564.193,3840731156001249.0,0.009103242462358357
74992486426127703549,101,1.447911498695856e+18,41677.604,33738.089,85806735861.495,2894955291294610.0,0.001999400718829926
6042283596795631379,362,1.3127988820405526e+17,216487.997,116953.903,127309971160.32599,1.4889398018017564e+16,0.11341720519196502
308681006280588230,416,2.177643750692421e+17,199717.60100000002,137202.142,118573537282.709,1.6268543299704534e+16,0.07470709244582203
2663827097062049328,4048,4.2063845231073656e+16,21000.0,21000.0,89264870910.07599,1874562289111595.8,0.044564691573342134
8091610031104521324,368,8.065619727255974e+16,182810.17899999997,114636.163,96750215644.34,1.109107349088971e+16,0.13751049350132247
377250975550760376,298,2.7586727899444355e+17,203969.00699999998,127414.258,74076695482.211,9438427189957866.0,0.0342136523924172
3207702644078248274,799,2.8663184365176883e+17,67823.605,21018.222999999998,17875471899.855,375710654621386.0,0.001310777790195006
3711176760000000000,31,1.2041473419354838e+17,195119.742,21000.0,113516129032.25801,2383838709677418.0,0.019796902145262054
3020947474364821528,7,4.315639249092602e+17,21000.0,21000.0,156788710002.143,3292562910045003.0,0.00762937474613359
7646025243346919699,470,3.9682978723404256e+17,445559.019,133039.174,157275413494.5,2.0923791101816732e+16,0.052727370209929035
9706456174025523673,937,2.255888471184632e+17,449005.86100000003,135123.742,133767032749.497,1.8075102021348584e+16,0.08012409413066784
823158045655208587,587,7.093795483176078e+17,237657.796,153070.988,74876422612.792,1.1461407987245614e+16,0.016156947313223133
7278260218869681642,204,3.0078125497238554e+18,292756.186,189428.5,102353469637.0,1.9388664223132456e+16,0.006446101245542217
3736243235800000000,42,1.2223781314285714e+17,99914.64300000001,26708.595,51468897396.929,1374661935671131.0,0.011245799481577671
8856543701122843455,10000,2.2766090132356367e+18,71759.31599999999,62503.79,3997240917.7590003,249842706903015.84,0.00010974335314078644
3646605228134049567,256,3.7086331847128545e+18,105507.117,68739.75,54833599082.065994,3769247892501446.0,0.0010163442176051403
3164454992793637153,48,7.860552068320077e+16,34458.333,21000.0,56487761780.812004,1186242997397052.0,0.015091090130652499
405947974254104862,2547,1.8397724819619942e+17,197939.473,123282.49,118555731854.85901,1.4615845826839338e+16,0.07944376802099201
3035313501121500599,10000,3236046097831221.0,111287.391,27599.75,49812560558.418,1374814218272197.2,0.4248438300040255
3488570504684808797,5399,1.0765068256297152e+18,462575.30100000004,276590.266,76048717159.12,2.1034334907999764e+16,0.019539434778498024
2986618630896952000,10,1.100619e+18,21000.0,21000.0,118584430637.6,2490273043389600.0,0.002262611351784405
3606137220551182420,39,4.0223493841909216e+17,26619.59,21625.872000000003,117665733514.282,2544624091765973.0,0.006326213485499627
56122734696000,3,1.3304013863524823e+18,21000.0,21000.0,184131026426.0,3866751554946000.0,0.002906454844839981
8340849701155996990,581,1.1761084568641384e+17,203795.299,143328.353,49600243141.645,7109121157891523.0,0.060446135867831395
7528768650829340974,1090,2.232555067485797e+19,23110.009,21042.611,68256041957.399,1436285339309225.8,6.433370268114844e-05
2728100395024838708,7,1.4578574285714286e+18,52432.0,46358.857,145896745008.714,6763606338624436.0,0.004639415491576685
7449463634024245360,515,9.81251161437364e+16,48697.087,21024.359,16437149079.346,345580523180689.8,0.003521835558130437
25423913055554433280,238,1.1890116621024369e+19,52702.139,26412.513,104127759477.29,2750275800854795.0,0.00023130772291936113
4650751214582319638,1276,1.3035985698142157e+18,150210.169,105052.558,76334692256.095,8019154685645571.0,0.006151552227299875
556132680194459669,319,8.723148309769347e+16,161984.62099999998,125711.668,73747281220.784,9270893732729832.0,0.10627921713020798
2706289587933082008,8,8.061139181473532e+17,21000.0,21000.0,123899148127.125,2601882110669625.0,0.0032276853830403847
30831707157332424,114,2.0550189495548912e+17,57871.439000000006,46564.342000000004,143634680076.781,6688254366155818.0,0.032545949844425846
2922128155352257649,11,3.023636363636364e+18,175315.182,135034.636,97936015967.81801,1.3224754267504492e+16,0.004373791249024336
4602229425772860000,7221,5.970087245533859e+16,21000.0,21000.0,94898722417.06,1992873170758260.0,0.03338097231743307
7696880301823716620,336,2.6704587589828486e+17,97883.929,21000.237999999998,60566729721.107,1271915739024920.5,0.004762910997020529
651363924386593102,61,4.393166318544982e+17,26393.443,21000.0,118506435692.377,2488635149539917.0,0.005664787010304117
317522274698555571,55,2.1170261011962592e+17,202868.8,144865.745,91944205299.218,1.3319565799104164e+16,0.062916398581849
766803373041792510,54,4.83948274090848e+17,162598.796,130826.204,113144769032.815,1.4802300635019938e+16,0.0305865346101869
2680004910888617969,22,8.290051636363637e+16,153735.864,49879.545,113634596568.909,5668041973115742.0,0.06837161240652997
5006067756840467132,17,3.957301976111105e+18,21000.0,21000.0,185644072033.882,3898525512711522.0,0.0009851473393351338
2603365497516000000,292,1.0989732204062114e+17,1826100.024,1627718.25,62962735302.753,1.0248559332221034e+17,0.9325576949393615
37960513640736676,10,2.0006749566538803e+17,106290.8,76081.3,136192813686.5,1.0361726315926712e+16,0.051791153187905406
751181730990749361,517,1.443660001860626e+17,155294.826,113078.33300000001,114612349597.894,1.2960173433743076e+16,0.08977303116412225
8249853242511546767,3426,4.732849053998148e+18,210692.701,130634.91900000001,100959186955.71199,1.3188795210265294e+16,0.0027866502945247864
8902773810777208293,10000,3.944452340389296e+17,41001.24,32894.645,102882800057.44801,3384293184495731.5,0.008579881039104455
994254013506281984,115,2.1924524854126288e+17,180058.2,126735.62599999999,94536675673.861,1.1981164771485744e+16,0.054647317792297964
744139411561643169,18,1.1183258176452529e+18,167775.944,124122.222,161669777149.722,2.006681197006832e+16,0.017943618624776995
91214316095373116,145,3.8789178818095226e+17,157772.476,111185.724,105641613925.31699,1.1745839328814852e+16,0.030281227101759102
6029652153608106276,72,1.8510248232845187e+17,57500.889,21485.403,136297880716.65302,2928414895243218.5,0.015820505799846292
5182841951346140992,72,7.413736401803598e+16,75152.77799999999,21000.0,17767103189.486,373109166979206.0,0.0050326737660707326
6039095190000000000,4,3.2116112975e+18,55500.0,21000.0,112750000000.0,2367750000000000.0,0.0007372467526948597
521019474041292643,809,8.485089965857955e+16,279355.775,134049.75400000002,118296849623.91,1.585766359106013e+16,0.18688857342547588
9583000132313012282,81,1.1830864360880262e+17,250000.0,21000.0,76519079631.568,1606900672262927.8,0.013582276182425678
30058628000000000000,2152,1.3499347713754647e+18,82399.783,27896.366,118595221855.415,3308375714729856.0,0.00245076709251582
62370596820367921,78,3.771683653459041e+17,152932.423,101744.692,104438263440.43599,1.062603894676202e+16,0.02817319776279963
332738552800235569,670,3.815180240443934e+17,199836.116,131486.527,82490682413.894,1.0846413340462898e+16,0.0284296223425628
2491022554802095725,364,1.53096930098476e+17,118775.70300000001,81265.857,128516112897.621,1.0443972052933924e+16,0.06821803707112928
9867923920853087740,10000,1.0063779392791354e+16,413378.448,117642.04800000001,51909571429.322,6106748293747728.0,0.6068046660603439
495735194474201781,3444,3.8370703645659735e+18,333404.843,205559.74300000002,86413779965.207,1.7763194401306502e+16,0.0046293637368090765
2717293523080556866,240,7.99624293129233e+16,177044.013,119633.22099999999,71323387575.36299,8532646588272054.0,0.10670819610645611
5011158911349018270,77,6.507998586167556e+16,72792.208,21000.0,7391290241.273001,155217095066733.0,0.0023850204177462424
3701096439747749065,224,1.8845496516453632e+18,163111.045,92459.379,89711351920.92,8294655887858720.0,0.004401399496488097
4005016829602373839,228,3.0260362233074835e+17,190109.46899999998,129508.30300000001,74674313207.193,9670943581154054.0,0.0319591137299197
867184837885118000,11,3.595038054545455e+17,33545.455,21000.0,158967227129.455,3338311769718554.5,0.009285887156320075
2748581091299069532,129,4.957209302325581e+17,122932.31800000001,89700.295,92163017600.806,8267049866882490.0,0.016676822306058693
3809611646292540146,61,3.9780152887249984e+17,113229.082,68961.836,73617264610.68901,5076781728850939.0,0.01276209707700271
6246955401476060451,239,1.0153374619258362e+17,54508.418,21000.0,35282106453.615,740924235525915.0,0.007297319987785842
302926761189458872,146,1.8363171732422662e+17,98623.288,21000.0,26078633205.218998,547651297309598.94,0.0029823349979494367
8484841960000000000,663,4.160871797887157e+17,54274.208,21000.0,27594408237.335,579482572984035.0,0.0013926950916350982
3247545710000000000,802,1.9691174865168837e+18,40887.259,21176.071,33690905808.069,713441013445981.5,0.0003623151073164086
