pubkey,balance,txn_count,total_transacted,total_fee,avg_txn,avg_fee_percent
EyQ7HuYMqmnXkRJVjKU8zZjZovLMp3P4de5PceQTbYY4,26127549400,16,8987807373439,80000,561737960839,8.900947325197251e-07
L5ufLMsfMZXWpZGpcy7U75E14bDJBkShw9VFkGTWUts,22839171760,58,7482184467968,380000,129003180482,5.078730705274897e-06
AWHkexERUFjDntGY4Du9ajjKRQ8RoHeUi4Gs7S7pJDnS,3070832112299,84,10096853623861,420000,120200638379,4.159711684909953e-06
kjLLyoSSsqjnytLaER63ALW3zSq8gu2Mh7A5oq8MbY7,129128345000,63,5210193645000,315000,82701486428,6.0458405476405284e-06
7qaCetyC7YirY45zm8CYZLiEKXt6rZXqoQaNscc9Ns2J,25647578374,62,33588617374262,350000,541751893133,1.0420196702356527e-06
EEd6hsswCbYpebQrdJLfeEtMq7XcEiNauaCL9m5dZxqr,57836428797,19,4037204513120,110000,212484448058,2.724657610049848e-06
BcmDuEB5QgSZHsmBFVu6S7QNA9dqkPNM4ePKTHrnF1kq,17377253241,21,4158377268241,105000,198017965154,2.525023422043069e-06
3BM5eXZ57wRNUpt1RABqAxqzKQngLJPkMXDdgQWxy5n5,298883813160,5,4318883823160,25000,863776764632,5.788532644924966e-07
2aopDvNGiZfDusGZLhC636a92hCwrBfpkNJLGkickux6,53470798235,37,9536910828235,185000,257754346709,1.9398314960887394e-06
5ty5ySSmvwW3fFJgqH7iEvBg4TaodCp1aT6vuyNX7uwf,124529373830,33,21004747481170,165000,636507499429,7.855366990149087e-07
HYSzFvHhvQkkhGWetAjtxnX8Vsz9Hp5txU39ZCFyNzWA,18766618120,76,4721964439087,475000,62131111040,1.0059372664226206e-05
FjQAs9rjwY6kNNLx4yMdhsV8ex3juPza22kU69nT3ZYR,8035982954,52,14231957370830,260000,273691487900,1.8268744995885055e-06
GrLi4sXEP8kpK2NuSZgxrAKpwBEXideupXTAFk4jp4Kc,18225872160,73,24144617183056,960000,330748180589,3.976041503253572e-06
GMB1d7Eue8g6jz4h3BvmYq6HwoWRCA1uu5gVdnmGHokr,404508419169,9,3897046383607,45000,433005153734,1.1547206671517526e-06
9xcdiyHfTx5AgqbRM1QZWserfGzUr5JRcquhP4XXtC2X,58401709877,463,8846540952012,4865000,19106999896,5.49932456808843e-05
7EH5U2YCu1X6BFMoijcLytZNzq4mxaF3bGhhV9Sf1Hds,195002685211,24,4003352734249,120000,166806363927,2.99748755520318e-06
9dcZjgkq77hggZc2D2avd4oe7azps5zXTB4b6qsPLL5L,36713773673,25,12623680960,135000,504947238,0.001069418661860732
EaykpH5pHcdVKDjYWmDfK9erx1BFibnsjEDj1hN1J3K6,57979419877,38,13962034557438,210000,367421962037,1.504078786913807e-06
EiRGFBgau1E4SFakB5HbZTDhUhT5yPE7GSLVPwE44SbY,26511904520,89,10437233740920,680000,117272289223,6.515136260041837e-06
EHDXpyDZBfgKo8Jo3WgiNGiCh35Du3eM5CAzAEKQhz4x,50009996596,20,10542020553458,100000,527101027672,9.48584756526565e-07
ELGyyDAM17pXp8L7Ychb69WkaHC1E6aTfMDJpe91VyNm,55510526479,36,5602573847479,180000,155627051318,3.2128090570549984e-06
GY9iuvYjaEvs5RTX36tQbHacmfJRM4c3HL1mRfp572Z8,10330629073,54,31918415484833,290000,591081768237,9.085664046757029e-07
24k9eaL9NDB83BhjbGjJp1zY1CeJQQjJA9cpnEUoyFNp,110777012796,7,5111966040332,35000,730280862904,6.846680851136269e-07
A8PyvTBzzyhurr6y91PvEM5fwpZoSSrRk74BHW5bQYnX,250749952500,11,4108229997498,55000,373475454318,1.3387760673938941e-06
14sRmQQVuFwf4UbNKRPd9V81NswL1ps17kzweNms3GKJ,14164950000,13,7214165000000,65000,554935769230,9.010051752351104e-07
9WG5GfpqCuF6cVXZgqDiPagDtCti7BEdNyN4MMpqdYqu,31127622840,12,5903549917160,60000,491962493096,1.0163376416212974e-06
5AMQozqaN4jHFr1tdz27kSgEwAb4xAmhmh4LruDXea6M,60339785000,48,42829540000000,245000,892282083333,5.720350954037797e-07
E39D6ytszm3vZSrdN5G62gPxAAbmbgjfiiCjR4RMpUhn,50818660000,10,5850818690000,50000,585081869000,8.545812586101518e-07
bankMMf8CTz7UeYXDHMEeBZDruSmMLWTWCdWDeWkECi,36692013800,152,5168180171130,1030000,34001185336,1.992964575332897e-05
xjHAxHA3tcm84DjiaxNRzEqz7ExXw1LPL1zHRCcBuib,25815909880,98,2354668179802,580000,24027226324,2.463192075109161e-05
FE53X39VXGeykm68L25LmiXN28mTev8MkQ5RBq5B5uRq,6999810000,22,25548999965000,185000,1161318180227,7.240987915512724e-07
9HiQNNNR79gspF1zKMR9DAp2eQmUHY6CbKECf2geJwCJ,827199930000,18,7175400000000,105000,398633333333,1.4633330546032277e-06
FsVBcyzBBJJMBpXfFJDZsbtsBvzA4HT825qF2XBLY7qf,6535129573,14,6768535179573,70000,483466798540,1.0341971806729388e-06
Ag1TMGAxDfehPUsC4hRs3KaFDKvuferQ5xjdfiGfVpyC,24598058280,47,13371829086719,235000,284507001845,1.7574259921808584e-06
EzrK53HHNCrLoPAD2fNEr5ubwn9cNbVWgLNzxRHLSoT6,5492014683,1,2039280,5000,2039280,0.24518457494802087
HriYa5G3FZmeq1uDUGQZ8QThNj1NvZQZKwpt87hSJfai,138218904697,25,11802439703455,125000,472097588138,1.059103059542918e-06
DLrX7oyFowBmysPZaxdFHzr9rMMtF1uwhCR45kyw7jVc,57480370000,7,4077680400000,45000,582525771428,1.1035685876705786e-06
3bMxLwxSisxAdRfr1FkDX3GYiyZB2k19UdPEKGNemesi,63574943877,233,5306389736402,1610000,22774204877,3.0340779324129726e-05
ChiBtN3Ve3oZmah3TwgBM9nB127vBxoFZWAwX274SNDJ,82791979382,35,12998792094382,175000,371394059839,1.3462789367608545e-06
8vhfrS2QeE7xSqmvj1M7rsJXujEZ4J1foRRAwN6BoPy2,48275809780,48,4057034857126,240000,84521559523,5.915650430719144e-06
GScrDgvqfMgbsvfa5a5achVfNboLtpVkWA6rGP2RQjDd,14999980000,8,2043073500622,55000,255384187577,2.6920225818236894e-06
4BeT6uV5iwWWdEo17dZeHVyHBqkxGvy4kcCL8ovj3ArV,7334681328,40,4335243088510,200000,108381077212,4.61335145265727e-06
Cz9hjWFS4pZTvVieobzPCE56G38ZdkbheGrszp93xce,6979489000,4,1810979499000,20000,452744874750,1.1043747326263908e-06
8CWFuHBAYeZphJ2UFS3LpxHfsSR4aMrhuNzUdiHuLSVh,17130089560,6,1885794473233,50000,314299078872,2.65140240411672e-06
CYWcBDrWP9EQta7UCH5eh5g5BSxpZMTonhUvr8Hd1wSr,78665899077,30,5513632352490,190000,183787745083,3.446004155757583e-06
5HNDfz1yMPYbVhgiQ22tm8QYXUR3sgNSZbynsViUfABZ,418447151990,17,6314251495968,85000,371426558586,1.3461611412576332e-06
Eko4Jdf7czx1A3eVWS3G4WSA8dMe56NpWwtoYfyQug3g,99717861716,4,97838933031,25000,24459733257,2.5552200157455536e-05
BAutE2CgZzSy63snvpmZzjDwU4hQEHQEQwLw3rKHVCrd,806331902877,14,2418331907877,70000,172737993419,2.8945571851405395e-06
AJBQ9xAg3yYUkgLjiduues6EehNZi6VEPhSrgFys711r,103136986782,16,3814952587257,80000,238434536703,2.0970116448425122e-06
9scDbH1WF3D3Uar8jsnBrNwVjk6nE671gpBSV2vLtSQw,224079995000,3,1624080000000,15000,541360000000,9.235998226688341e-07
Bui2Aj3Ayf2n86EwFtLazBTZzwxbxS5h1Q6it9b2ZDgu,20058052560,99,2044268043124,930000,20649172152,4.549305572369057e-05
58wRLS6nrVvA9Nreoj4j2GmQJ8PjHxwMu9igAWYd4oKk,16174832040,15,3253263115858,75000,216884207723,2.30537762637191e-06
o45smHXCUuBz6YSySFSLADUKEgzTrXWZFrQSqF7Np4v,146853603038,26,5461003114938,130000,210038581343,2.38051503110113e-06
QiMmmvqtPiUgHWXDyALpVvMcmBukXYHPD3zogdnqjUJ,6746516213,38,2131743645267,195000,56098516980,9.14744136486338e-06
9458TPSCfpUDuF473bDBVTHCn5uZTVhcxAUt571F52rj,1643998395734,19,27246002559294,95000,1434000134699,3.4867500211547235e-07
FaH2DBdU65pg6dneCtqwYgVqpE9ZuEcDt5mhZkXn6X5H,4052081100608,29,2189615401000,145000,75503979344,6.622167524661104e-06
35HX2ERVBLMfqK8ahqSsavzVf1KgvkNLaNF4dh3YwQUs,80167897990,9,6063856684160,45000,673761853795,7.421019714656013e-07
Gfs54EpzyiXaZxXJiAMQMZB4wzMo5nEZdjRFSGf1DuZb,13824228506,26,2023715020285,130000,77835193087,6.423829377996714e-06
54rU9vHmTRpN1bUtHmhqi6Y4cMnco535rCWstJ9VhzmP,283026365000,6,2806324585000,30000,467720764166,1.0690139038211078e-06
5GpvjyU3UouvyzDj2yoZawXp8vCcnnT6cnPZ4TrhL3ES,20442343160,28,2646010703982,220000,94500382285,8.31440325123857e-06
2Ba45QzVcYQpKaLMerCV4HkurbVBTjQaFa6jukP7sMxC,17895986243,15,2171772412031,75000,144784827468,3.4534005305768407e-06
B78waNZqusztvhP8gRfHn4LnMWNVcyLXPe1zQXvMzyiK,48923155723,20,6302927319283,105000,315146365964,1.6658926032474774e-06
8ySpSH4aGZAs1X17z7jccDFS6F1Z2ZLi6rUcP395DnJA,200136727266,13,2292336747266,65000,176333595943,2.8355345294500697e-06
HR1sx8aKGcr839TprphB2rqaH87ggotzx8PpSFCzLRqd,25223012788,59,20605223252788,295000,349241072081,1.4316758250124025e-06
CAFQkZDQwCJdJPLRoKP4ciNxi6u91MCk74FavTAnqtEu,16001575000,14,2014159661896,70000,143868547278,3.4753947923923033e-06
BrLq7jaPJXo7XUjfC42ssY1Rs7i3evsWnrZU7qMjKBnv,4765841440,22,5389578157120,110000,244980825323,2.040976061450793e-06
CrC9AbzDAJxWk8z2oXPGCoz5srg45MGJTurJMtea4V5j,24492649949,66,2891266084949,330000,43807061893,1.1413684880747354e-05
GBwK43y54hWGs4TCwUC3JQ2puxrVoFdLBMFG5qvnjzSW,26109120880,222,7273397828155,1345000,32763053279,1.849204500809188e-05
82KEnj1tDrsnxbUAt45fSfXQDzu1ZNTEsvtf75RDDZ25,19149980000,5,1659150000000,25000,331830000000,1.5067956483741677e-06
HJr9C157m4Sk2Y6Fu8UtzWJuFgutac6EzZHrxa2yJ5Ri,15237083088,51,6806291409664,255000,133456694307,3.7465336796766446e-06
HNZBXAUNaAxb8XddAgWp6smkZCaptoe3JMNJG4YoeDP7,4751445080,29,3582810709200,145000,123545196868,4.047101892033163e-06
AjGFtCKeMQ6rk9vHkwfM6ffkdQcjATCj8vix9a7vMSq2,6020761000,3,792020771000,15000,264006923666,1.893889724768342e-06
5z8b9ukQFUKN8o2TAKLjP7GDjA2TiEKYu4zbQgU7Wy2a,413223906800,49,4563426671120,260000,93131156553,5.697472946052364e-06
H1h2XyLK2naFSeE4tj5rJxmqPZQupAqaaQWxxYRpNpFj,56989995000,2,856990000000,10000,428495000000,1.1668747593320808e-06
7HiBHDDQFioQNprAUyAYnVnkc5xfHMo1CUBGtXKZeRJr,28173904160,83,6877736631199,455000,82864296761,6.615548463080355e-06
72fyK3aB3CU7jFp9LMqqhZFzmocBe5BRqHH5aqtE1biW,100040278988,8,1884357788988,40000,235544723623,2.122739122779975e-06
5vJ7ReZxoyoxfgRyY7ni4qG4H3QhBX1TDh2LMzPHN9um,12123251890,1,5000000000,5000,5000000000,9.999999999999999e-05
CYmhCwwBHTJmJeYMwFaiZpQzmPu7BbaBFuvKCTfx5fy9,15944741680,53,1037783046166,380000,19580812191,3.661651646785687e-05
2U9JHGnaNazPcdeDxcVH8iLbx7LaZumHQve7y4TPhCCF,8999623022,256,99308320607262,1345000,387923127372,1.3543678835523938e-06
DJqBpEZrZBnbTwSCxuRwsb91fpG534WmFeDJZyag4d53,23725666638,191,2543250837113,1535000,13315449408,6.035582403434782e-05
7q25mng3kregKWS8vsK3Fbdrvz6EQNUdQLDKJUCSw85s,589535906998,18,2409668331998,90000,133870462888,3.734953844265183e-06
7tWcskjGWqu3gjNfTDsCHXGhfhDaypaeKgCCj7xYDDAM,9502138974,7,1699154165974,35000,242736309424,2.0598484058059013e-06
D1FwdGQy6Tn59BVhRU8xCGssr8bs9xgqVwLX7uHYm8oK,279721257986,17,44826680923710,85000,2636863583747,1.8961921393346186e-07
EPu32Hh7uFHgpJa3HYgFzMdX9B5xaWVupTAHWo9i2Azf,20194330000,3,780194340000,15000,260064780000,1.9225979004154273e-06
A2GJ76rKQFS9LucWnHXTyCAM8gQgpvWq1Hd8dGmA5U8h,15045408000,17,929697145082,100000,54688067357,1.0756190930454015e-05
2PX5jTK2TpPj1WQwG659KdjeSJ2gg81vciPtbpPkNYwb,515172442000,8,1127738424280,45000,140967303035,3.990287023227932e-06
43FKNHFjkLFNELhYGxDUzN6XdzeCYJAC1rYWHm9qCSkZ,10011508664,151,8190775195184,755000,54243544338,9.217686751358087e-06
F4qWTDrojqsLdEqKqygCPse23SURK6rfTEo1Hb4MhXkR,150118800388,28,10218120949668,140000,364932891059,1.3701149231801644e-06
ADo12EDDwgzahtUmmZAEgmQZh77Y5T9WjrjbQ5fZcimC,80820840048,19,1920820925048,95000,101095838160,4.945802014189636e-06
AsHi9ZC5QkgithPcX42yiieMh4vcaodRtvPkLE3wy2ps,246379922537,116,4137337128337,790000,35666699382,1.9094407235736673e-05
AmwcJGmV6XbqEm7QL2URGLkuiMWufJRjoKAMjXKy3Fh,5632810000,7,1007632830000,35000,143947547142,3.4734874607053045e-06
9LtJiDwnLn3LqkC1N4LAEmsZCYv3w4hoeLCmG7eWxrtW,49805194080,5,2762352039280,25000,552470407856,9.050258491497769e-07
5NLwcxAVAbmZ8Xsmp6zR7WsGKnc1w5vrtjTBPE8LBZEQ,2726708181023,11,777132835200,55000,70648439563,7.077297150344369e-06
gUid9A7mnAUsu4XkaDbZSHEYhH2zuFrRyrLaDqwcoDD,7504242669,33,1968466200789,165000,59650490933,8.382160686013544e-06
HDtpxasioQiQKXj43rxz6BuJdztethhVb8AkTvjo8FBH,5041395000,3,705041400000,15000,235013800000,2.1275346383914474e-06
3YTc2VMVnQApT3HyGp7LjoKvWdr88bU7AhneaeBtuuHQ,2450458628595,4,700289995000,20000,175072498750,2.8559596942406695e-06
3zu8fvwDN6ywCz3PKjNyhJZFH9fByvgsfAmDQDkeb2Lf,98551648189,9,846086064509,45000,94009562723,5.3186078683513556e-06
2mYTEphTGA7Cf2h9HpkUYaxdG1rxcwCzynMeA6Dk5z34,114422963665,19,1684798818310,95000,88673622016,5.638655426841602e-06
4gEiXYR72cMqkhKzywDVMBjrL56ARKCLXY3ZUuXBxELa,27983503349,7,1758003523349,35000,251143360478,1.990894758465838e-06
4CiRyVbk4Nf4U95ecNpyjx8x9QQd73hzXSPUemqj9vRF,32781187178,15,1360909404298,85000,90727293619,6.245823545017361e-06
4qnBtua5Zx9iCpUBwvQWLXvqGeSH8Yc7n5ZEsh2aMGCX,1282859714585,114,1865997321959,570000,16368397561,3.054666763409879e-05
437HbqQykbB9jgFTgRAxxx3TKRv4p9m3inCREFBQ4Sqd,10507555000,11,10914507600000,55000,992227963636,5.039164570282584e-07
879MGpihWDeTGBdkXpAAMK98XAhSPDdybeq95CZHoeWU,855505057609,39,12002615816627,195000,307759379913,1.624645852030606e-06
F6afNRLm2ZPadp1Rkh5VEZ3N3aM4cNa1JKnytEbAX6Sr,5515513629,19,1995574569829,110000,105030240517,5.512196921281967e-06
2o1qHVWg4Ypc1E2kJvZXWLMxj95gLmUAPetb1ewPCWhS,54403968750,5,688088730550,25000,137617746110,3.6332523539539898e-06
2H6qrRCiyx5GmpcMDmawcxQiaASdaL4ficzCbeDk1kJq,23820083720,83,2181522410940,485000,26283402541,2.2232180497793625e-05
6XC3ZrZqfoXkCdPV3RBsQmHjVBCkf2uEBLnSW9v7vxXB,40241822100,7,738241837100,35000,105463119585,4.740993837126438e-06
DvS5ydKoh7MPUTBqUsgNvqg6BKXB1wEDgsd7M7VNh9t8,5727203759,22,2237727273759,110000,101714876079,4.915701805574313e-06
BuYYwWNsxTQfWEX3iesNzZ2FgDdXvXyompF79ABQycGU,21935283240,15,1450040426120,100000,96669361741,6.896359453065646e-06
FbFRELyfvhaUQC6ZJL3m5UWpcinsXxjWaGwKNrvcsuwG,2704522217758,45,2491669860613,225000,55370441346,9.030088759216502e-06
AdEb4kNvake6M83LeEYXrf7UzUNy1Wo5eW4yqvcSj7Uy,24800355324,29,1915938110324,145000,66066831390,7.568094147648609e-06
4Yh3KjVy3vFSL9FnUYEM1P5cvQubG9jpuyVxCGCjBpTH,59615806440,19,30556219990000,145000,1608222104736,4.74535135718533e-07
6b93jYt1pJxFgJx2SNKCWZGinEWkLNnDGvmkzWq7b4kH,43505881350,8,1717320316350,40000,214665039543,2.329210201450139e-06
DwSpA996fkv2gn5ThSR8JS9PrafKKbyP812M3kVXQn86,199060940072,53,4494693016026,265000,84805528604,5.89584203092697e-06
DDu9C2RJX9wDWrC6XjszDRxjbv18yRhCbqMz2tZRpK6x,2863042115115,20,1324013529614,100000,66200676480,7.552792910594636e-06
H26oCNL5fVR75TCMKWwwbCZ6Rza3AGrGkq5PAzCgYKhr,295909071900,6,887707220700,30000,147951203450,3.3794926187874816e-06
7ibYFhzCBGRjhb5sHXuZ5ByWzv5JnUMWXk5ZYARx57Eu,799999925000,34,6464378802610,225000,190128788312,3.4806128611948914e-06
9LbfH1ciXsZzZhjYZ4TwvEXmzuKjVM8M2LmqUn1WzLkn,37247163070,5,1357247178070,25000,271449435614,1.8419636749991184e-06
Bp6Vmma6gbpFSr2bVtUsHPwwyw7riphSoTYiqMZNS6rV,196091060425,24,1984055408599,120000,82668975358,6.048218183822574e-06
2ZcFQ2Sxy8w9TDyoaLq5nCKVNAZkkbSVKs1VrVRx695Q,22709060600,8,732709080600,40000,91588635075,5.459192612604834e-06
73qjP7VBpN5tvxG5z4qzbdXhkNeUFtjLEFEKtkbLLvF,279122397500,3,837347197500,15000,279115732500,1.791371613207077e-06
TFdJ9M2vr1cXj5tt6tyesfA2kxwa1c8K3Uk6u5rYVqb,249014973125,11,2964964966875,55000,269542269715,1.8549966227077768e-06
4TWo4aFXZwdDdS7oGAazmm2TCjhRgH3BhWxjkpKpahmN,6007925322,3,490697254,20000,163565751,0.004075832875967143
5UspVTyvvtY1qwRo8FPqVDU48ZjExsUdeD3qBJXCWQtC,30693243509,9,1052253623911,45000,116917069323,4.276535521231535e-06
C4spCyfjk1nDEhzqfvSNSkPu38n1dYMcqMV56W9iHaMj,9296167290,18,558253861570,90000,31014103420,1.6121697707005435e-05
GFBXRZDrF51GWwKymPMJhaQjiLMzjpV8AqQX6T2XcT1D,11292990000,2,511292995000,10000,255646497500,1.9558257394079885e-06
7z3SRt2HVQ7MiAZ4CuR2UFKeKDSbKhfJXH7tGxVrkobJ,26672970419,9,1026672990419,45000,114074776713,4.383089885479002e-06
9EQWyspsBGPotbK16dY13SA89be5QeseomCknkjuBn1w,1606315705544,9,1124375072096,45000,124930563566,4.0022232008499974e-06
2SW1SgEWeQ59PpKrjiXeVhUwvzDPEPSBZr38iSYoTWQM,31475999798,10,2003086256595,50000,200308625659,2.4961481231963442e-06
HmrSbRQKSQW4gk6mZ5LC2aJMZBQWdmbrV1qQdNGabMNN,9982120108,9,1179152315108,45000,131016923900,3.816300864903818e-06
pitpdb9WGNffLkHrfVmp5Lkfp6ZwXAZgM96vtVaQU2h,28492111680,611,13462444626199,3140000,22033460926,2.3324144218868746e-05
5WAVtSxrKtzQTnM2MdfTJ12M2wvT9byGxE2S5DY647oT,112552403528,18,2978211434728,115000,165456190818,3.861377961921059e-06
HTPQdDoEHE9ewLNzkKJd5LbzqhbUaPHUUqJGFLTbbKPb,4312407313267,23,5549611883184,115000,241287473181,2.0722169841906244e-06
EeCtzaaTnMPshmsB4jyQBkRgjPWuPQo83BN28NryYFVb,32628310647,51,2709479474419,255000,53127048518,9.411401799036705e-06
GbUsJbTZnTDfS9Vu5UWWPECBeWmPKyUpnsHzm7wers1H,5352872235,5,485352877235,25000,97070575447,5.1508914797048595e-06
5DSM1UNjoByh57x1MgsLnYmmPCCkrEdjuMmZkQ6jyvyC,14599995000,6,491807793960,30000,81967965660,6.099943996096975e-06
91f4yiT3kmiKcp6xWFEJiY5FavMnr9fCsHWNjmg1CEMc,7367935720,7,647372039280,35000,92481719897,5.406473847546244e-06
5NE4kQNfKHqYJpHYm1kNxBjvKFnNXbHmWwUQ4drX4pWb,4303454876473,12,829491943612,60000,69124328634,7.233343308764597e-06
P5nNV1SzVzZ3EibYqN2RaasWw9Kc3hRc4kRs8k28Dbn,706033922613,8,429441916980,40000,53680239622,9.314414457092431e-06
FvHPiYkkzxYrsxVgHsLngv6rzcaea2ZUCDWLE714fBcC,15587848640,14,686525740040,75000,49037552860,1.092457217927913e-05
FJS9dyVKWHtFxbXajaJn1eUqZxQyb6h5BFh4TcfYEL1Q,20010373073,1,10000000000,5000,10000000000,4.9999999999999996e-05
C9GhkDEUHgDEESgCCeKf9CNMo4vADYsp2meKs4Lgbk1p,58859966980,14,796819223360,70000,56915658811,8.784928619671899e-06
6WQrAjXehPPjnaWTwNqMLjQqmUGDF1UYzEKF6u2rKDgZ,3778606433441,19,672147508547,95000,35376184660,1.413380229666612e-05
EWsZChxY4CxR2gXiGGGyHNTWvs4Z15JRTJfy5bxw5iUf,173012190300,12,1125131274840,60000,93760939570,5.332711065962711e-06
J82qJQqnmL8GPtLZe793qaYzrgAFyWJWBjiR6PW6nuPC,1792690436629,7,1345437566736,40000,192205366676,2.9730104903372854e-06
3FSad9jqgy6uVWxxRfLSxBdMeCRz49RrnJ4TPojPEPbz,157921667161,87,1113057201820,495000,12793760940,4.4472107919575705e-05
2Bi8vYob8fF2W51921ietyqL5mn4BQipey8ySDL7kkox,52030007780,5,892230027780,25000,178446005556,2.8019680151545324e-06
AhmMVu4mAD5u5gN8rHvBygDfu9Xo9Kcg9X1N2D6xPbA6,50500787500,4,751882397500,20000,187970599375,2.6599904541587567e-06
3XbccRDfUcPorJu4nMsucJ16KFXNHF7sWjc5undgy9dL,82025231255,48,2477251206663,240000,51609400138,9.688157557638e-06
WpX6QXacEm6LRZ4SxCR8H6pC7t6PbDKy49oCRtwUBV5,109797904321,21,945137979177,105000,45006570437,1.1109489017829026e-05
2p8uw19i5XAgEQSsdG6BmoNe6Zz9hX9kY4M5D8ZxQNSK,351557841200,16,401158668722,120000,25072416795,2.9913350840028615e-05
iiGk3UCwbeUVEnSUe5PmT92vBDj92EnvBqSWe7m7vHp,80342408559,6,1308342433559,30000,218057072259,2.292977681568649e-06
TYX39NHvtCc1CooYEpsFrq7URbUyNWP3284BZ5myMnj,50665929999,12,1530885974999,60000,127573831249,3.919299084312219e-06
FWfQ2WzrE6bo21Mq2si3MPCq1VzmVZYF4ocDpZ8QaPAJ,244914610000,2,644914615000,10000,322457307500,1.550592864142178e-06
7ALpWAiSwznDXKFiE5TUXJAd1Xunf1zFbrMHhEX7C5do,18954980000,20,1534371113230,100000,76718555661,6.517328118194972e-06
CA3jfctJydiZfNauaTNQqQ7Uz15uGs3PQMqBvWWbsnGq,4729985000,5,394830000000,25000,78966000000,6.331839019324773e-06
74X96sM67VcWW4jMPjSMFjAhXx3izhdcWjDZzf6b4c3b,5220326359,5,405220331359,25000,81044066271,6.169483134312813e-06
HbqH5rCCbzg5PGWi1fLdCkhLYum6WXJpUCTRdm2da4Sd,2492235612204,1,48021000000,5000,48021000000,1.041211136794319e-05
9vZsgQzE1RddP93CPECm3NQ4V3KhAXPPwCZwQqmxwj9w,9944627597,7,1055963231217,35000,150851890173,3.314509347040656e-06
ABioqHXNPkoyp1HLWQLueF2hFMMcVaWi9CVuPz6K7nEP,18153758400,48,3045909914743,305000,63456456557,1.0013428122864707e-05
D45aW3HmKdddp26PLx8QGponRHDN2LVdZ9T2gzoyGvBW,23836057758,52,1642661594520,290000,31589646048,1.7654275291237967e-05
5s9DYazh991MjM5e57bgJj5TPbH5asSyREYYdUqjNUK8,25185117878,10,1362962723736,50000,136296272373,3.668478904760185e-06
D2BjYF55iHdCfVj4UKueoyjv65s7uYCGtv82ZgPWwscd,130989990000,3,1370990000000,15000,456996666666,1.0940998840254123e-06
2APekJwV7igVWcsU2TEZiCBFR7HvKzxV9mMY6cZwypyT,5979985000,8,572055483920,40000,71506935490,6.992328738097346e-06
B7UAm2zs6JaNnbLeF57Fz62FWSnLKTGJzYB4eipdw1Vu,10631289306,769,2374939095314,5310000,3088347328,0.00022358468099149063
3YhBosYq62Kp9Jp99auMTQ5FcRkKFB3L6ocdwKCwnDwb,7979985000,5,1007980000000,25000,201596000000,2.4802079406337424e-06
7ntGBJrwmr9Yy8u9JidMR2ytyB9BzH2WPkk6KDzcHoSG,17927463760,183,3559480666454,1670000,19450714024,4.6916956615013036e-05
E1sQ6mLaAfjygw7Nem39SrsaUkjCvPUmaub2UWiT4RH5,734299943165,27,5458300073165,135000,202159261969,2.473297513702286e-06
F8EHxTXxbvqxKcRsSaJJ2Fvp5hJD93x3JzsQcrSxKCWy,103978006709,55,3402845970401,275000,61869926734,8.08147069811665e-06
ADKeKvZhdoA12x3QYXWNSGuiBVBspPJdRkaDWcJ66UVw,21053598378,26,629436316628,130000,24209089101,2.0653399965294764e-05
FcZRehtrMw7pxSzAaBPGqTt45GgC51mhEPbzYN5YFMGy,100015320711,30,2131167908127,150000,71038930270,7.038394273299147e-06
4Fw6Eh23iwciG22kjEGLbcBwYQhWaHBQbTjgUYdV68qn,22113392902,378,1586841904212,2815000,4197994455,0.00017739637405138247
7TE3i1n8bhwVVDbkbgroE5kaKK9oCZTetREwm2iemecH,99803119053,19,999826088627,95000,52622425717,9.501652445422553e-06
9UtmZZDZNiH1hQuqm5HNAGnpQKMYeyWWSbVktsJuZSoE,7642178534,16,1148671744660,80000,71791984041,6.964565845021244e-06
cC9nKkksgDjzdBqMAaWh7UBsp82HM4aowZ7r8o818Ff,141022266332,15,85026457803,120000,5668430520,0.00014113254050642814
2f7Wv2FvQkCUPvP4XB98yqvd4biueHDkPeT5M5oQ2yuk,19999990000,3,380000000000,15000,126666666666,3.9473684210526315e-06
ARVC9C4jmBxwPrzj5X6qRPCqYhYxe5kRQpmDvWkTcQYM,6406199720,9,496797309720,45000,55199701080,9.058020065640544e-06
6w1hEp8Ac9p8p8DuruCQLRHKBxNjErdXtHbPJZXqSHNR,75102233477,216,8722341186134,1215000,40381209195,1.3929746315490371e-05
5sD8pbSMvVaqYe25ev7zTCZ863Vjx7n7JPCXe4PxigKL,11642627996,26,915112909396,130000,35196650361,1.4205897290401425e-05
BQFthN8BSXbpkR8nZQ4HheZp7kucJLEoCsqGi15LYUpZ,22763518950,33,2075037755390,165000,62879931981,7.951662545484071e-06
7MPGoaajyoTQhTefYjtLWHZW9Lr1YviN93zvtujd6BSc,4776042746,19,471917181394,145000,24837746389,3.0725730216408595e-05
BsAP3ycWtPepwK7Huo9WYT5pz3kyTPFfDpFYUCtTYsMa,5897977945,1,30000000,5000,30000000,0.016666666666666666
DwnqgKRNMjm2yt1WSroyYNNaAy2nB8bvbpaAMoUMqrVv,50719639230,12,1004597269230,60000,83716439102,5.9725426136175525e-06
2ANxMSHbfkLmszvT5o6BGDyV6jNZBjw52jYrDrAaky7P,151098193993,6,709399706427,30000,118233284404,4.228927602902401e-06
GKnMk9h6vbS9KXSyLZXA5p8VCkDAg4nvApaXuphTTSKA,5008242349,26,3596308352349,130000,138319552013,3.6148179539467998e-06
5ziLhDZSheZpFQeVm4jtUfp8p7mpgD4z8c6447JUhc3B,3854386860263,1,130493582,5000,130493582,0.0038316060632008707
