pubkey,balance,transacted,fee,sig
Dhq1BEWLQ4nxNmVkJkxzJbr9N57xooaQSsMSmG6hNZdW,2265045065,11201219,5000,3ix6tPSTPNfk9jwZmp49HzyWdgJbR6yZQsEzgMmMGp71UQA6zpZcLhb8mH1A1TVsaqiJ6DuhJSXThAkV6FEKtc4z
FhuJfyiM3hH32qA3NYz1NADnZhu3GzSw4pL1pcfFNW5Y,492694330,0,10000,2brvuhdhift4CnfoKCaCzKLuRUxcELWbCM3P8BDPd7iHucSSE9hEyP1gAHe8tVu9hDCoU5L13HhiBk1fP3Lukz6
6R4RBv7CTeMRpGPAUzr8SeWJnYDmWau3Gk5o21dPpfP2,999340000,0,5000,2q7A2WhsThmyZkp8CSu88rBe73bHMtCV7C3DDzWs4hUwiwNE1ZKuMRDtooCMERCqWyEdJ8VkLTHQ5gXKeyzY2rXa
BwhMSeb1idZdxiqX4AxBDuVH9Z2P9Xq4VdzWbVyjVBSp,20393273,0,5000,J7ovWcFoPncSgvdHRJf53MLXNEyFAK7F7TzDy5H47tbeKmWPbLHt9FaCTpn9KGhGgtFkp7tPTLpeVa8v5RZAkvM
3PCRwFhHd8tNADpYrJNXndvzvFjgbCj4WiPiDi2yZftU,16649513111158,36000229706,15000,54xz4D1Pd1o9rLAqWUSGndZQnaxwaLhvsW5z3wkyPrsNWQPysg8Tn3KY7G87MeXNz1MNAK5tAzc5XuQBDKHahGr1
HdGsWDaxSDBesEYXmAYsG7WZYkKxUv3qhGJgmXSXnm3d,47151864064,2039280,10000,3KMxP9SG2QNvqSDvK5A5eGUrSCbThhMf1Mb4JWNH9LCyjFWBBZ4ogkyvTLco59kynb5eZZgsumQRxJ5DByHhuG6r
3PCRwFhHd8tNADpYrJNXndvzvFjgbCj4WiPiDi2yZftU,16685513355864,3231989733,15000,2TzWDFKt3j6jsZu4LB7cEMDB7Xetc4ncuPXLcBaGMhbjeJw4xqCLR3vJpzwy8CHv7MLU2y1D8PzyyzDbXf3QAkFv
HdGsWDaxSDBesEYXmAYsG7WZYkKxUv3qhGJgmXSXnm3d,47153913344,2039280,10000,3Fq69MPjtBYFgQBxSoaTzhsimuc3tuxWontxQCp7ev1UbsDcjN2TzXdQd1iNToA7NMQb5UQq6zAbGPSCu1JHUajC
9irRCh4mY5KS8s2mtuVDFX1MHZfHuT9SeeShXxsfF8om,119346675,0,5000,3dZDXCcfPTrgiSgGrWTiiWJGMW5UT8gC4W5Wti6RySxeBGYeGGremokQ9dChfP2pWfQAaPuGLRpMy3qmnVqjfYeu
6R4RBv7CTeMRpGPAUzr8SeWJnYDmWau3Gk5o21dPpfP2,999355000,0,5000,4jPNFX4Qd9M4sUjDurbB8YEjRidQHgetJrpTM6C5V8PLWTPwYwk9uKkroPfb5UNPitRRkQizigbXEUESmNtaJLiv
3UB4N58AJ19AcgvDLwK2yJ3SN9tpyauoNWDVKech9SVK,43877160,0,5000,44H6EjTJF5fYYzLv4v65kgt9vd58sUFiUYc8e5VZemFvhbGM3iGPbGX5nS8FrMij8AQy3DA3ntqe2BSG8mCyyoTF
3PCRwFhHd8tNADpYrJNXndvzvFjgbCj4WiPiDi2yZftU,15754092063561,12271131707,15000,38c48HC4QMq17nj6MtAQsetveKRqwEE5kCKRHYwh1T6F9dz3QkkpcM1m67wNR2TmeK3rmrLM1p8uPQ1DpcwfXvsq
6R4RBv7CTeMRpGPAUzr8SeWJnYDmWau3Gk5o21dPpfP2,999360000,0,5000,42VNw4RrFz61Jcqa1GStin7HRqhSoKqk1KjxJ2cuvSNuQXkLLy1LXCnGXn3UjhRJkdmRfh1RD73gRTaW9iUPcDBU
FhuJfyiM3hH32qA3NYz1NADnZhu3GzSw4pL1pcfFNW5Y,492754330,0,10000,4eDQ3tgXHo4sr5QGhasmk69SN1RGg5SNPwq3zg5foVQ3Bmp2BDx532ibuig7CiUT26Ppc6XX9HNyAKEgrASpYLhW
3b3zfYBQ61sEicY4bhQMKUvRo9bAxPYAz32uyAP9Cj9u,1266254662,0,10000,3urCMdBMWB39vYLz7fFcMeGgzGbiUPLcCsiEiJQJSWma6LEmhRf4YHDKTtaSotTTWCDMcX14N5fk7dnMYPJXTEWK
4nHVM1NF5LRptEZWiQn888za51r38dFAsZKCHkuyq1Fx,1525633844,0,5000,i3ovp7Pfv6jj3TPCr4bqLQQMC5vNNRS8fXCMg8bM4GdzyqKQRJFkMvRNrBVx5UJVusaQmYXcGLGs41R1gE4wUSN
6R4RBv7CTeMRpGPAUzr8SeWJnYDmWau3Gk5o21dPpfP2,999365000,0,5000,3YbXNJxHbFY9m1qGKkna3HkLYmaUhd4vaGdfAec6BicPGVvWq4SVodoZ4otAau4pqJsL4m6erUsXEhVXF8VdsSPr
6R4RBv7CTeMRpGPAUzr8SeWJnYDmWau3Gk5o21dPpfP2,999375000,0,5000,5Rso3yKkDRQ4V7nY6UPUjaw4j7UVTKRpSBK9rtfCmMmDNJBGKBDiQ2zD9d1LMiqXWzniXzQTkPZJj1dZPAwTXx9o
6R4RBv7CTeMRpGPAUzr8SeWJnYDmWau3Gk5o21dPpfP2,999370000,0,5000,4aNhnDkvTuJhUGsPExC8o3apaHwV4EnTLMa6zxm4powQi7oRjWE1sjC5egTbbs56uhHE5aa5HEDUxg3J26fRVvYg
6R4RBv7CTeMRpGPAUzr8SeWJnYDmWau3Gk5o21dPpfP2,999380000,0,5000,3aYPYxKrhngneLHR7W3pAwWLXoHZvQQsQ9ikMZJnKeo2j1yT41h4ZCkVQizyCYpCs2yeoscAfR7inbR98BnYe9h8
2sxKY7hxVFrY5oNE2DgaPAJFamMzsmFLM2DgVcjK5yTy,732456671,699999997,15000,2RDZ4JzGX8DbvMQuRp78Fh9dctFKGz9PtBe3xhgX2YxAepwGJPTPHKjiWAmqi9ZL6ebCbcipFXyEgnLefRJt9mbS
FhuJfyiM3hH32qA3NYz1NADnZhu3GzSw4pL1pcfFNW5Y,492834330,0,10000,421YURMhfFnjLDf9Fkd1FHp3G2oWiSreeJmjX5Pu2hw2sJQbwu6hwciJq5j6HVfSgyM3uAW1X24DZExArbagfWT9
7aMFk2CEo33Sb9R1a1W6q2HxZ1Z97hbLedDy3ZgHJ4i6,2753355753,0,5000,2mac6teJGxyMB1W6i2knZsHA6bwz6J7sYW5ig9BWSidRXoFQdQaK1UQZXZhwZDVyi3zciTUULUfdw9s7tbQrVLob
7Zi96LCCjSEEd5yyFik8XvAhfJsdUGzLPMprjKKrdaCA,1689453520,0,5000,2egzhXxcy17f7mUXeaytKx2SEdFj5dL2hESn7jZYewnJAz9mUhof77rqXUhuMp5gAjhM7ybAoE4CqriF7vLVm2AT
3PCRwFhHd8tNADpYrJNXndvzvFjgbCj4WiPiDi2yZftU,15743966858382,0,10000,56Jvi1booVE1Yab2EoYyUbJZFEDrprfxMLyCrrUjaxjUNcWfswNiyTh8AsSFq2RfqDam3tJKZkNY6svw9i2DsoK8
3PCRwFhHd8tNADpYrJNXndvzvFjgbCj4WiPiDi2yZftU,15743966818382,10126395179,15000,4uBmHn81egLfZ9CGgVhtWJwdREDk7QPgixn2hZHDj2ZFnSSgp31npbgCDsi6S3MR5RHcNwWRxt4FtVNYCyeYir6H
FDzoKvsArP2LjPYFrP6KNTxn45trxwpu5WMQUYu3kboR,4154127040,0,5000,52WUXwjYPZZiaNU55aZgiSBzY3Duzd7gUb1UVssU4GPHw9sDYDxbpSpx5SeApiH2cdQoUDqysdPxp61a8c9zZbZr
FhuJfyiM3hH32qA3NYz1NADnZhu3GzSw4pL1pcfFNW5Y,492889330,0,5000,2T6vsZoa2AKxWJyQJDUDXCjcJYckwnd74BLchSnoHCYySqL2hjxyWGCg7ymZCFABrtGHz3kFWmAG4jY1HbcPx1y1
HdGsWDaxSDBesEYXmAYsG7WZYkKxUv3qhGJgmXSXnm3d,47139788384,2039280,10000,5qfXMh5MbU3ehn8smJu2bvQ1JyYsw92rTNQMkyYUvvnsrPSmA9nSwJZZSvGSDpathZ5b9SeyAyyAoRERzfy5YzNo
H1cGGG7hkpHrQujeAJ4EKqdUb5nhGTvDccprPfdcHKVM,8573583813,0,5000,2jKM7itnFutgod58fT9kHxU8atfM5M9uTP668he7AhjuZHArBdwvWomV36RLxeHpLSK4M5vehwfLrV6hLEEEz8io
HdGsWDaxSDBesEYXmAYsG7WZYkKxUv3qhGJgmXSXnm3d,47141837664,2039280,10000,kjmx2mPe7LbUX8J3sWpyinA2omrcEqViKiNn3mc4T7z64HaKdSe8ash3fvqSfXmLc3BuoZ1SKjtZZrjjANJodiG
HdGsWDaxSDBesEYXmAYsG7WZYkKxUv3qhGJgmXSXnm3d,57182584810,2039280,10000,5W93sMz5s62H9AnShvjP9cbo9m8MLmtyX2bTD8Gvdww4sUtLMeB5XNan6dnfSi22wb6KynA3qgAY5ZJT41hxp8bA
FhuJfyiM3hH32qA3NYz1NADnZhu3GzSw4pL1pcfFNW5Y,492989330,0,10000,5N5X4VM7YcWoT1uSYWBqEZuG7VFNj44NPFMm58Jx37zbgSPP9kKJ3BZj5e9NGQxRip94ze2vBC7mGkpgN6r1guQ7
6R4RBv7CTeMRpGPAUzr8SeWJnYDmWau3Gk5o21dPpfP2,999385000,0,5000,5DZVj3wt5SUpEJyw54LP5ATxwxsqyPGCFED71nwmfvSmAt7S1QqmKc5KSiEL4y2ann95sQ8tr8pN3dRTomXVxJ3N
FhuJfyiM3hH32qA3NYz1NADnZhu3GzSw4pL1pcfFNW5Y,492994330,0,5000,3sfGhDqjRveYxRj5w4H2BFUu4ircZ3vUh1PtJ7nP9XXxbbGepSrvq1q5F2mkBiQ63hhBrnDXaqq61PGA8pHeQgsJ
FHv9SnVjjjzJmCp1bS9i5rYiJU6n3Sp8EYDFuNvs9bep,7272716127,0,10000,3Bwr7NqFFJoGSrCMJPk6uEd3kS4ePaU1u1u9VefxxW6YwzHuA6hhnTZz5b7SahKe8eBK7QJV5efzphSnMFESKJRm
3PCRwFhHd8tNADpYrJNXndvzvFjgbCj4WiPiDi2yZftU,15674929178747,8535780630,15000,27rLRiqGzLrAYy3U5AN9w2nJoVTtr8eDRMXLKVDfTcnHgTaBoKYCKiaPUf8Y4NDaHBqJnv4xoLFYFBdFTBTUqoWL
FDzoKvsArP2LjPYFrP6KNTxn45trxwpu5WMQUYu3kboR,4154147040,0,5000,5U61sUJSJP1JztNuDtyH9fLThQcg34Pt2iKfRGCXPS2vGdeiTbkvjzkd4MJctdL68ZEo971vaPpyMCAm7qXtXL49
7Zi96LCCjSEEd5yyFik8XvAhfJsdUGzLPMprjKKrdaCA,1689483520,0,5000,2dwiN4dTc79rFUB7WvW6V39wdwH25VEY4RXyqrsqkWr26r9kCh14zSCPNB56Ep4inZAppRu6GmiaTeYyCquu28xn
Goik2eBpkjvpbDGqFNUnvAk2HyqyZ8WHRfyUBZhPn459,63075526025,7010101345,15000,2Nkt87DcS9EJfZv2XrFyoKcWw2a2yyDikq5fKdS1sRBubnfYwaxNR6xba3UMa9gX9c6vsSdwXLKgsbDAGC5Q1uix
FDzoKvsArP2LjPYFrP6KNTxn45trxwpu5WMQUYu3kboR,4154142040,0,5000,25pcTTbxptJyQtsj38WjS2ezDgJpbR8Nmk8oLXSBj4m1PEjPnwvaWkDSDQ6VD7WiqjrKrkE92PUrZPuLuySrSrRb
FDzoKvsArP2LjPYFrP6KNTxn45trxwpu5WMQUYu3kboR,4154137040,0,5000,U31fdLR8TzFSBz9z9MB7CpoTYoNHcY4XgudWGraq77qDaUQQwhVFuhXYw1XHBLeTrupLLB5eiix5wAahPvyzjzs
FhuJfyiM3hH32qA3NYz1NADnZhu3GzSw4pL1pcfFNW5Y,493179330,0,10000,4rNJ3aiceRz4wJV6dj52YKTDMpWFtbJfzoUDWVREVnPiNic6Suu6vvgKcN5FhoGEg57g3nYpHWwYsi2AUNkS22sv
FhuJfyiM3hH32qA3NYz1NADnZhu3GzSw4pL1pcfFNW5Y,493164330,0,10000,3TbFAF6dDCTEF5d2i4Jti52hd3zmdPZHJpxbyqG7njKK3eQBjyM4oZcwiA4xY9XXG5jHjHqAxvo51zgmj49znqc5
3PCRwFhHd8tNADpYrJNXndvzvFjgbCj4WiPiDi2yZftU,15623601207250,0,10000,YqVYcKMsmafNZYGScBbC4KaaAMhYdgzWE2mYHZVPvMCCJqyG4GYp31DmLoFKfrh2K3WUpAtvCE1NAh3vz59qimE
HdGsWDaxSDBesEYXmAYsG7WZYkKxUv3qhGJgmXSXnm3d,57178551250,2039280,10000,UMQnwpFQRvJnnQiAz8s9WGvARj31MBzECALKgQ7HZ1KKyESn4vEXe42H89MGY2aDMuvZrbUZ6p2KurLMKmQGFQK
3b3zfYBQ61sEicY4bhQMKUvRo9bAxPYAz32uyAP9Cj9u,1266274662,0,10000,5mLdrSqHGcWGP95Y5vKudCLJcDrkRDSvpzCfFZMjyaR9Hq9E1umkGcHfpLXW1t2SoJX8CVDkWyj6FbzmJE9Yq4eB
Goik2eBpkjvpbDGqFNUnvAk2HyqyZ8WHRfyUBZhPn459,56069742348,7005768677,15000,54r4Gg2rFKtAbC3sjM7S3xqeJDds37h4NzQfLLpmT3L7zggPktxJHRrpaqcSkxAhLXcEAfqzBB2dbDmMJH2UefYN
FDzoKvsArP2LjPYFrP6KNTxn45trxwpu5WMQUYu3kboR,4154157040,0,5000,36riukFEQb8sPaoa3mtxuqR1QTsnWhqMU5hCvKoaJXaVKRCaMPo6nABEwsoVQ6sJBRfp9St33dqPvQF11wjwf7PV
FhuJfyiM3hH32qA3NYz1NADnZhu3GzSw4pL1pcfFNW5Y,493204330,0,10000,31HRb5pcWkLUgkcjU1b1GqRhuSrEBtAsCfjX43GK685kAaiFrgemyWEYVFwBXywjTGqCingXXRP3an8ZwK29HhnG
FhuJfyiM3hH32qA3NYz1NADnZhu3GzSw4pL1pcfFNW5Y,493234330,0,10000,2S7ts7itgnidMsEuWmKyvbW2WKzCY6T5KaZog3dvEoCwwRhmo48vBCDJCpRfE1ZGe63eFgeATHDdLPG4kVxPZcHx
7aMFk2CEo33Sb9R1a1W6q2HxZ1Z97hbLedDy3ZgHJ4i6,2753370753,0,5000,5TMfrZUHCgU9Rt9HhdiKdR2Ti3Qsku5STLhhQuYKafrVYWcJUwEbgQrtsPAVmbwbkT1ByRX9fKbGXuTXaYfxBsTb
FhuJfyiM3hH32qA3NYz1NADnZhu3GzSw4pL1pcfFNW5Y,493274330,0,10000,4Lf5a16r9xSGBDTZp8ALreSvoucr3PFbvKjsSeRXmqdg25McDX1ymePUmZUyBLPBPHVoYB3bkRLLSerK4agEL3u9
3PCRwFhHd8tNADpYrJNXndvzvFjgbCj4WiPiDi2yZftU,15616572274211,7029093039,15000,3Da5fPs5CjhBs3jFirhY9wQe8JAN8nde8rGo4Ffaz4HiDyMpf4Bamjq7tFKjvokbVgrK1rxGgkbYJebdxwGt69CR
5Q544fKrFoe6tsEbD7S8EmxGTJYAKtTVhAW5Q5pge4j1,8573688813,0,5000,36eV4bo3Tzu6Lri4QTxLpTLv2ZumMy3gq8jCpMfi1c8dSqXgApAxrK2U5wMRes4Tq3Upt6vJzZMpdMSuHL1yGU3s
FhuJfyiM3hH32qA3NYz1NADnZhu3GzSw4pL1pcfFNW5Y,493264330,0,10000,29819SjpVeoPgMLCuxnwrTZb1shdNUoYsJpZ1SDP4pmYzzdMnkC8hbiQ9YpxjgmMjVT9XXtrj9ghErGTAUyVv3GH
FhuJfyiM3hH32qA3NYz1NADnZhu3GzSw4pL1pcfFNW5Y,493244330,0,10000,mnvox6cMPBNqXuyVoMbmgETJZdERDmZVxPLvYVZTMgRv8qf1s1TNGdsirUd7YuoMFsLtBKLav6ZnMRpNqXCjhuY
6R4RBv7CTeMRpGPAUzr8SeWJnYDmWau3Gk5o21dPpfP2,999390000,0,5000,n8baoXzhhSmFtnkkMX3X4HJaad7Ut26DP9Ky2t6c8konvKuSSpezq7f6kCpWYuMgBwAc6KaTQ6xidHEjT4jEmbc
6R4RBv7CTeMRpGPAUzr8SeWJnYDmWau3Gk5o21dPpfP2,999400000,0,5000,mBFo2tE4egS8R5MLEBQPJDUGcrhUh6fcFUSdchb2wHZW4fcHw9rJMHWyoPKedZfv8U5n2FEKQfJ5HrrYmQwHWQ5
HdGsWDaxSDBesEYXmAYsG7WZYkKxUv3qhGJgmXSXnm3d,47144041944,2039280,10000,BvgEaAuWgJEAaJMUHYMVyE7sxsn1DKcrtyTZPe8np2VUtRjiKjaR9ijD8kvxj9gKt1e3c97hjPc8WV6xeFZs3Qy
3PCRwFhHd8tNADpYrJNXndvzvFjgbCj4WiPiDi2yZftU,15473597316477,135016025891,15000,5tmJ4uQSgynQQX7scVcVUQKom941XuJwFAoBy6LCgHGsgb3tuvzJdzKm2UCh81HdZRBBKNcD1bh2LpgZfreUY7nS
FDzoKvsArP2LjPYFrP6KNTxn45trxwpu5WMQUYu3kboR,4154162040,0,5000,5jPp36BVSfELTfqP8QhGmCaufdBPR9jkjmemPgfxctSaKfXrt6266wgr5xXdp8ZqZCZytZbsSjkzdcUPSF6BNC2u
4nHVM1NF5LRptEZWiQn888za51r38dFAsZKCHkuyq1Fx,1525643844,0,5000,5Q9kxFZfYihSqEkGC6QrgZ3hsK1Eh7RwCQhLz2f1kbNxv4p1ytZLmFG4vhxbH1w8256W5zQcyaQvWptPXbbQnNkZ
HdGsWDaxSDBesEYXmAYsG7WZYkKxUv3qhGJgmXSXnm3d,47140003384,2039280,10000,4eoCe1dzVJqYXb6PUNRCubqtXWQSTo1RjUzbPh5LRo9BrtRKwAZrZymFF9E3b7dxnoYecVKYDmgPiioTFNXK4p8x
FhuJfyiM3hH32qA3NYz1NADnZhu3GzSw4pL1pcfFNW5Y,493304330,0,10000,3zYQ2HS9TfQyfAoVhf24v1ZEbtFhq5QzURTzXRagoEsGDLgKYVzUUsk7xUwChkujSPpsixL6ys22i93RQseqnVug
2wELbbGW39kx4AYR8fwPVJk1CnnZd8VMjVsYGFx1RC9t,197032240,0,10000,3XszkVQytrNY34m2M1qdENTrCwaS93bU8zr8jdR4MQue2te2Tx4qwdYe94Q2j7xjSnrzXpmsSrvPhGKyFZdknG41
3PCRwFhHd8tNADpYrJNXndvzvFjgbCj4WiPiDi2yZftU,15426592523815,47004787662,15000,3MsJ5FSwdS7BPh268pbmRLPntea8y9zxNukPQu946D8fhg4hGhjSxKfTCCsKjbgcQaNYcFHZ9MK5wHKnxU9VoWpc
3PCRwFhHd8tNADpYrJNXndvzvFjgbCj4WiPiDi2yZftU,15608613347368,7959061843,15000,2rm9izLTeoMbenV9qbV9Mqi8tJFSixtVUiyM8vxZKZPUwRkjEoW7FGj2Z95ZcwazKAdMrvmZVSvYHyr4JaSVHNBr
HdGsWDaxSDBesEYXmAYsG7WZYkKxUv3qhGJgmXSXnm3d,47142052664,2039280,10000,2cP5CtZwkBpXZSMBaxxCAnkbssDhkmm8K6nCKz1R7athpMfeRwtDxy8AgxBLxKCtx7ghsXibxSsCRyQfWQbLmB1A
3PCRwFhHd8tNADpYrJNXndvzvFjgbCj4WiPiDi2yZftU,15473597326477,0,10000,2FtT5Wbo21AScQBA7ZwEcW172eDfQktNd5RpXFCvrqujt1R89W2neCa29zdtQUWFMsyXJmrnUHw7wgmRa3rpMj2o
6R4RBv7CTeMRpGPAUzr8SeWJnYDmWau3Gk5o21dPpfP2,999405000,0,5000,7DJbcihMh3k2Ky29VtpT5K4YJo34i2zb8vJ8gn9Eo6rCisxJTDZ13N3Tu46EKYn18TGFTPzC3fqRAXWrbnDZJWn
Goik2eBpkjvpbDGqFNUnvAk2HyqyZ8WHRfyUBZhPn459,49062962332,7006770016,15000,3a4gwK9XDpWc7ZoWAinViHnrFLMZGK8V5VBTPeqnm7hFepv9gp6uizCprkgQ6qVW2RiBbTtdMZJq2AyMXo7ojcZd
HdGsWDaxSDBesEYXmAYsG7WZYkKxUv3qhGJgmXSXnm3d,47142082664,2039280,10000,v9Le2xBtqGrJFCAuV9YE2B6gEZMN2Nv7qQGp8nunLAwWGpikP1BBGPWQsUZXaNAUBoVkPmNup8L4L1cokqUx2bn
6R4RBv7CTeMRpGPAUzr8SeWJnYDmWau3Gk5o21dPpfP2,999395000,0,5000,4DjvCnzwLHRv7hbUHxDhgbkVPEnmV6aFVwRoJ3H8triS8vri6f7qQSGATkh8gUeZ7YgtpBAMk7nSgfSBU7KUZBHN
FhuJfyiM3hH32qA3NYz1NADnZhu3GzSw4pL1pcfFNW5Y,493254330,0,10000,4FL82Qmy4gp3B2iR5pDJuPiyvaCyLRPkRTYPbjAqbjyVZJXQPA9kF3U66UKqwfpDUFBcdnVu2hTGoNd3wrgLqmaJ
FhuJfyiM3hH32qA3NYz1NADnZhu3GzSw4pL1pcfFNW5Y,493359330,0,10000,5useF8qDbxvPbEh3VV2hpqutFQMTPmiruS4ZP5xT7boMfaLPFwX6ytmdZNFTV4Pt1jBMv9AvNHf2JDqWmuMSnZo7
FDzoKvsArP2LjPYFrP6KNTxn45trxwpu5WMQUYu3kboR,4154167040,0,5000,VkT1GjXDCrfW9wGBakybsMeTzgUktYLk28byqxuXBt4KX2yRYdGD9RppFDGoF8sMaz2G6MF7fNVY26obKZxoEPW
HdGsWDaxSDBesEYXmAYsG7WZYkKxUv3qhGJgmXSXnm3d,47140063384,2039280,10000,oNM3eyzRjPJ3uqd5Tf1xYkSzomRsDeaAMTDQZAxaQBaeDkNtfUheo2XWmMEm121d4vBdKfQK3H6ytxkvBX1BABm
Goik2eBpkjvpbDGqFNUnvAk2HyqyZ8WHRfyUBZhPn459,42062991267,6999956065,15000,2NTpU9Q2MtuVfAEDQqg68wWMHNTS2c9DsRtn17Y5kyViH9H2WfhEWE9N5wvx16NcncNjupNUtZeLdERqHDxDcA6C
EDEG8c7wqLkyvGVLzHmckZcUFUjxkcHCUvGo58CzH6QR,1220049524,0,5000,u1Cj5yXkegp1LQCJQw14xmTn43PeGPusyof8jVsufGKejsFyvv6J7YSADo4siJDdA52KY6oXyZYi6kRujDhxH8P
AB4rTE2JiKFhnfynUQCovbW75CUxT9LxcJX2SDTbY9gy,1910045000,0,5000,44gmghvAHcRp81cy8BmBtLB2VBHNPbu4ZSMKxsZFGvpRvHmUtAJ4ZCTCvAw3AoWebBYnM2QMFZxHjgY2d57agGPF
AB4rTE2JiKFhnfynUQCovbW75CUxT9LxcJX2SDTbY9gy,1910050000,0,5000,4AMnCuXpMhw8URoF6xgoyZujwcUyq93Yby8vxYbWmiSmd3pTkjbFET1xPnXv7w7bsUdj1QDWfjewf7BuY7Rkd6U
3PCRwFhHd8tNADpYrJNXndvzvFjgbCj4WiPiDi2yZftU,15188374523840,0,10000,5Vz3TiWVdV3RzsMYu5KFKvyqKiQJaitnLNdshFFwjNDfGEjhvgWzXPRAcdD72YWwjfbQdCwmiRhEWuq2qLYNcNAa
FDzoKvsArP2LjPYFrP6KNTxn45trxwpu5WMQUYu3kboR,4154172040,0,5000,5gHNK6BVwsHJeMdQGN8s5LQtpdgaXxrfCAJTxZxgJrhMDHgjxiyf4ZMmcxRbibWHJag26TtvpDZRaHBrcTghPfV6
HdGsWDaxSDBesEYXmAYsG7WZYkKxUv3qhGJgmXSXnm3d,47136109824,2039280,10000,4ihxaryBdEZ4e3itcnqvtSeLMGkXvQvcVy9CSMKnabtBE2CC5YduVsMay7FdP8KX6vvu5kwtjx9gxxkA2HhjvDun
7aMFk2CEo33Sb9R1a1W6q2HxZ1Z97hbLedDy3ZgHJ4i6,2753420753,0,5000,4XZhe42v5mJEVbbQTJHBmakaD6kQWJZLLBt3sWXgh8LGaTUEgiEYZxSiiTqdGzhDduoWuV2YtiYvBH46MqqTfsGB
FhuJfyiM3hH32qA3NYz1NADnZhu3GzSw4pL1pcfFNW5Y,493454330,0,10000,4LAK26SXtiZYT6aWAPJdyHrCVSNv5TRonRBtSQYXFxoyaiF9Vufw8HFfdvh31BLR3FxrYDpT4pUw8fYR7d5XExyr
FhuJfyiM3hH32qA3NYz1NADnZhu3GzSw4pL1pcfFNW5Y,493484330,0,10000,41art1R4f56pxa1VeQXrHNNxfZfKHcWBuVbLsjNALDQi3Rgp62NV7XfXCtCVzGdiHsZ4cMkFpVwjGS6KkGfcSPHu
3PCRwFhHd8tNADpYrJNXndvzvFjgbCj4WiPiDi2yZftU,15188374493840,0,10000,3zDBiU2Dqm7NwmZhZvmj4ykTK7JWZL2cPGV3rTvys1tqijfjUKsPdb7ARTK8ZyUg39XuJMDpnkePypbjjLrWLeWR
HdGsWDaxSDBesEYXmAYsG7WZYkKxUv3qhGJgmXSXnm3d,47136084824,2039280,10000,3DudPQjGufjHDD9aBHXtcpXQSdyDEY8aL5X8CnTyu1rEvcnVWBUER7F92SKDpf6asGY9uyGFoL3LyUbFMY4UdQg3
3PCRwFhHd8tNADpYrJNXndvzvFjgbCj4WiPiDi2yZftU,15100372598219,88001910621,15000,2Y8BhaiPr62jnhjNNomWg8Zy1uwrt8uruQaixwa9c8VUkzZQXXqywaBBkUhTj3vF85EShbuhvmgYUafaBNwJ1qYk
FDzoKvsArP2LjPYFrP6KNTxn45trxwpu5WMQUYu3kboR,4154177040,0,5000,2m2V7VuhzWV4N4NEVdLkNrUZsSrdX8th3D82jNFQDJ73b33huwKQQrCeRAXuRmushLxLY84BsfemfB8XtxqpWyZh
7aMFk2CEo33Sb9R1a1W6q2HxZ1Z97hbLedDy3ZgHJ4i6,2753425753,0,5000,my2Pifs8YAWFFcwNkCXUvcZQbXhtQqC6XHi27JpoauvweYbakbpzpeAHNidFSroXbEEbdfTZw9kc7ZZeXCBAVha
FhuJfyiM3hH32qA3NYz1NADnZhu3GzSw4pL1pcfFNW5Y,493474330,0,10000,8V3L9cZSPsZNMEKvuazLHUi4tXzk5pVzWxVR7CfFPJVU4S4pVP795DgsETz7tr3AKkeoEiYrfYGQjayw9cDmZEV
3PCRwFhHd8tNADpYrJNXndvzvFjgbCj4WiPiDi2yZftU,15100372713219,0,10000,2sHpsPB2xCcgudkPHUUMyD4PbyEsMzbpcocwPN5r8rkfG5j1ccWwTmxmFAKaLoXE5inm2N7uDbqFLHfryai42JQr
FDzoKvsArP2LjPYFrP6KNTxn45trxwpu5WMQUYu3kboR,4154182040,0,5000,dXsCcrhUMwyDVh158HUC7cTQYbXoKppJGmcc9GyTxKpLv25kEeBjdFqby4ht85cmngj5EhJuxTT7Rc6xJ33wjMC
FhuJfyiM3hH32qA3NYz1NADnZhu3GzSw4pL1pcfFNW5Y,493529330,0,10000,3x2wPreRZB7yiRS2xpqSKaV2eY27Nr9kJJmV7PQsMXwGqpsYmn2TTEhv797DzqHJa37Hrm24DUFrcAs8pjGY7qJn
6R4RBv7CTeMRpGPAUzr8SeWJnYDmWau3Gk5o21dPpfP2,999430000,0,5000,5A8v9HGsLVLdGgJedpQp7NMbRZeDvyXS61Mz12oCp7fp2JdWQ3QMJZKTNtKtwekNwwA4PFNTYAy6APmPi6zkzgRf
FhuJfyiM3hH32qA3NYz1NADnZhu3GzSw4pL1pcfFNW5Y,493539330,0,10000,4Wqy7CV5N4hjbaPEKMgiBroz1Cvb9Uyk76BgQFHSjpq1rL4LdNYUjX82sgUzCPBQBTSeHLjqhWbCB3szdsZSSwR5
HdGsWDaxSDBesEYXmAYsG7WZYkKxUv3qhGJgmXSXnm3d,47136124824,2039280,10000,HYXbNfESShaxDn9K1FZ8SxFqMnZbUik3SETtMRJomzVphtfBnYC3L1scirPKR9TqG7gvYRPKYj2PJZs4nbRAN6J
6R4RBv7CTeMRpGPAUzr8SeWJnYDmWau3Gk5o21dPpfP2,999420000,0,5000,2oBPQEfAGnzJBZsed5gyy8ayYzF3iRJefchgi1VRwxAU9FrVDswqNkygGaqKGndF58XeFm5brG3HTXKWdpA7g1rW
